compound_id,primary_drug,all_drug_names,smiles,smiles_source,mapping_status,mol_molecular_weight,mol_logp,mol_num_hbd,mol_num_hba,mol_num_rotatable_bonds,mol_tpsa,mol_num_aromatic_rings,mol_num_heavy_atoms,mol_formal_charge,mol_num_rings,mol_num_heteroatoms,mol_fraction_csp3,max_clinical_phase,clinical_status,primary_condition,data_source,compound_type,study_type,primary_phase,overall_status,lead_sponsor,sponsor_class,collected_date,efficacy_score,safety_score,success_probability
CHEMBL_CHEMBL295698,LEVOKETOCONAZOLE,['LEVOKETOCONAZOLE'],CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CHEMBL295698,success,531.44,4.21,0.0,7.0,7.0,69.06,3.0,36.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.676268,,,
CHEMBL_CHEMBL1512,FLUNISOLIDE,['FLUNISOLIDE'],CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,CHEMBL1512,success,434.50,2.27,2.0,6.0,2.0,93.06,0.0,31.0,0,,,13.73,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.413688,,,
CHEMBL_CHEMBL3707281,MAGNESIUM LACTATE,['MAGNESIUM LACTATE'],CC(O)C(=O)[O-].CC(O)C(=O)[O-].[Mg+2],CHEMBL3707281,success,202.44,,,,,,,,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.282517,,,
CHEMBL_CHEMBL434200,TERTATOLOL,['TERTATOLOL'],CC(C)(C)NCC(O)COc1cccc2c1SCCC2,CHEMBL434200,success,295.45,2.85,2.0,4.0,5.0,41.49,1.0,20.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.675688,,,
CHEMBL_CHEMBL4298150,SIPONIMOD FUMARIC ACID,['SIPONIMOD FUMARIC ACID'],CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1.CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1.O=C(O)/C=C/C(=O)O,CHEMBL4298150,success,1149.28,6.77,1.0,4.0,9.0,62.13,2.0,37.0,0,,,3.33,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.283207,,,
CHEMBL_CHEMBL549,CITALOPRAM,['CITALOPRAM'],CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,CHEMBL549,success,324.40,3.81,0.0,3.0,5.0,36.26,2.0,24.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.674843,,,
CHEMBL_CHEMBL2105897,BARIUM SULFATE,['BARIUM SULFATE'],O=S(=O)([O-])[O-].[Ba+2],CHEMBL2105897,success,233.39,,,,,,,,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.351673,,,
CHEMBL_CHEMBL1644,CEFADROXIL,['CEFADROXIL'],CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,CHEMBL1644,success,363.39,0.15,4.0,6.0,4.0,132.96,1.0,25.0,0,,,3.25,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.414278,,,
CHEMBL_CHEMBL1200959,METHDILAZINE,['METHDILAZINE'],CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,CHEMBL1200959,success,296.44,4.24,0.0,3.0,2.0,6.48,2.0,21.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.349009,,,
CHEMBL_CHEMBL1200805,DILTIAZEM MALATE,['DILTIAZEM MALATE'],COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1.O=C(O)CC(O)C(=O)O,CHEMBL1200805,success,548.61,3.37,0.0,6.0,6.0,59.08,2.0,29.0,0,,,12.86,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.348593,,,
CHEMBL_CHEMBL2364632,SARECYCLINE,['SARECYCLINE'],CON(C)Cc1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,CHEMBL2364632,success,487.51,0.11,5.0,10.0,5.0,173.86,1.0,35.0,0,,,2.94,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.281966,,,
CHEMBL_CHEMBL3989908,ENASIDENIB,['ENASIDENIB'],CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,CHEMBL3989908,success,473.38,4.29,3.0,8.0,6.0,108.74,3.0,33.0,0,,,11.37,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.282972,,,
CHEMBL_CHEMBL22097,LORMETAZEPAM,['LORMETAZEPAM'],CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,CHEMBL22097,success,335.19,3.13,1.0,3.0,1.0,52.90,2.0,22.0,0,,,10.68,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.675281,,,
CHEMBL_CHEMBL571,KETOPROFEN,['KETOPROFEN'],CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,CHEMBL571,success,254.29,3.11,1.0,2.0,4.0,54.37,2.0,19.0,0,,,3.88,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.674983,,,
CHEMBL_CHEMBL644,TRIMIPRAMINE,['TRIMIPRAMINE'],CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,CHEMBL644,success,294.44,4.12,0.0,2.0,4.0,6.48,2.0,22.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.675359,,,
CHEMBL_CHEMBL316561,PROGLUMIDE,['PROGLUMIDE'],CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,CHEMBL316561,success,334.42,2.30,2.0,3.0,10.0,86.71,1.0,24.0,0,,,4.42,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.677182,,,
CHEMBL_CHEMBL1200795,CLEMASTINE FUMARATE,['CLEMASTINE FUMARATE'],CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1.O=C(O)/C=C/C(=O)O,CHEMBL1200795,success,459.97,5.10,0.0,2.0,6.0,12.47,2.0,24.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.416176,,,
CHEMBL_CHEMBL1668,RESCINNAMINE,['RESCINNAMINE'],COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,CHEMBL1668,success,634.73,4.57,1.0,10.0,9.0,117.78,3.0,46.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.414380,,,
CHEMBL_CHEMBL1460,DIDANOSINE,['DIDANOSINE'],O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,CHEMBL1460,success,236.23,-0.21,2.0,6.0,2.0,93.03,2.0,17.0,0,,,8.93,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.413450,,,
CHEMBL_CHEMBL1697737,CLOTIAZEPAM,['CLOTIAZEPAM'],CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,CHEMBL1697737,success,318.83,3.78,0.0,3.0,2.0,32.67,2.0,21.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.350842,,,
CHEMBL_CHEMBL996,CEFOXITIN,['CEFOXITIN'],CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,CHEMBL996,success,427.46,0.10,3.0,8.0,7.0,148.26,1.0,28.0,0,,,3.39,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.676724,,,
CHEMBL_CHEMBL1788132,LOFEXIDINE HYDROCHLORIDE,['LOFEXIDINE HYDROCHLORIDE'],CC(Oc1c(Cl)cccc1Cl)C1=NCCN1.Cl,CHEMBL1788132,success,295.60,2.76,1.0,3.0,3.0,33.62,1.0,16.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.350951,,,
CHEMBL_CHEMBL206253,NETUPITANT,['NETUPITANT'],Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CHEMBL206253,success,578.60,6.79,0.0,4.0,5.0,39.68,3.0,41.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.413130,,,
CHEMBL_CHEMBL74632,MOXALACTAM,['MOXALACTAM'],CO[C@@]1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21,CHEMBL74632,success,520.48,-1.13,4.0,12.0,9.0,206.30,2.0,36.0,0,,,2.81,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.676816,,,
CHEMBL_CHEMBL1200392,DOXYLAMINE SUCCINATE,['DOXYLAMINE SUCCINATE'],CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O,CHEMBL1200392,success,388.46,2.92,0.0,3.0,6.0,25.36,2.0,20.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.415353,,,
CHEMBL_CHEMBL1659,CHLORPHENIRAMINE MALEATE,['CHLORPHENIRAMINE MALEATE'],CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,CHEMBL1659,success,390.87,3.82,0.0,2.0,5.0,16.13,2.0,19.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.414333,,,
CHEMBL_CHEMBL1544,LIOTHYRONINE,['LIOTHYRONINE'],N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,CHEMBL1544,success,650.98,3.95,3.0,4.0,5.0,92.78,2.0,23.0,0,,,0.30,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.413826,,,
CHEMBL_CHEMBL4297223,MITAPIVAT SULFATE,['MITAPIVAT SULFATE'],O.O.O.O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1.O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1.O=S(=O)(O)O,CHEMBL4297223,success,1053.25,3.20,1.0,5.0,6.0,82.61,3.0,32.0,0,,,6.79,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.283127,,,
CHEMBL_CHEMBL893,DICLOXACILLIN,['DICLOXACILLIN'],Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,CHEMBL893,success,470.33,3.20,2.0,6.0,4.0,112.74,2.0,30.0,0,,,3.75,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.676313,,,
CHEMBL_CHEMBL1200782,DEXTROAMPHETAMINE ADIPATE,['DEXTROAMPHETAMINE ADIPATE'],C[C@H](N)Cc1ccccc1.O=C(O)CCCCC(=O)O,CHEMBL1200782,success,281.35,1.58,1.0,1.0,2.0,26.02,1.0,10.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.416157,,,
CHEMBL_CHEMBL24441,BETAHISTINE,['BETAHISTINE'],CNCCc1ccccn1,CHEMBL24441,success,136.20,0.84,1.0,2.0,3.0,24.92,1.0,10.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.675563,,,
CHEMBL_CHEMBL4297620,SOLRIAMFETOL,['SOLRIAMFETOL'],NC(=O)OC[C@H](N)Cc1ccccc1,CHEMBL4297620,success,194.23,0.65,2.0,3.0,4.0,78.34,1.0,14.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.283188,,,
CHEMBL_CHEMBL1568276,NAFCILLIN SODIUM,['NAFCILLIN SODIUM'],CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+],CHEMBL1568276,success,454.48,2.48,2.0,5.0,5.0,95.94,2.0,29.0,0,,,3.31,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.350635,,,
CHEMBL_CHEMBL1200796,CYCLOPHOSPHAMIDE,['CYCLOPHOSPHAMIDE'],O.O=P1(N(CCCl)CCCl)NCCCO1,CHEMBL1200796,success,279.10,1.88,1.0,2.0,5.0,41.57,0.0,14.0,0,,,13.48,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.416179,,,
CHEMBL_CHEMBL1402684,OXYPHENISATIN ACETATE,['OXYPHENISATIN ACETATE'],CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)Nc3ccccc32)cc1,CHEMBL1402684,success,401.42,3.82,1.0,5.0,4.0,81.70,3.0,30.0,0,,,12.80,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.350466,,,
CHEMBL_CHEMBL317094,IMIDAPRIL,['IMIDAPRIL'],CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,CHEMBL317094,success,405.45,0.88,2.0,6.0,9.0,116.25,1.0,29.0,0,,,3.49,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.677235,,,
CHEMBL_CHEMBL1583,BACAMPICILLIN,['BACAMPICILLIN'],CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,CHEMBL1583,success,465.53,1.30,2.0,9.0,7.0,137.26,1.0,32.0,0,,,11.72,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.414037,,,
CHEMBL_CHEMBL5315118,ILOPROST TROMETHAMINE,['ILOPROST TROMETHAMINE'],CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O.NC(CO)(CO)CO,CHEMBL5315118,success,481.63,3.54,3.0,3.0,8.0,77.76,0.0,26.0,0,,,4.66,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.283496,,,
CHEMBL_CHEMBL1676,FLUTICASONE FUROATE,['FLUTICASONE FUROATE'],C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,CHEMBL1676,success,538.58,4.93,1.0,7.0,4.0,93.81,1.0,37.0,0,,,13.61,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.414424,,,
CHEMBL_CHEMBL2,PRAZOSIN,['PRAZOSIN'],COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,CHEMBL2,success,383.41,1.78,1.0,8.0,4.0,106.95,3.0,28.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.673975,,,
CHEMBL_CHEMBL1009,LEVODOPA,['LEVODOPA'],N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,CHEMBL1009,success,197.19,0.05,4.0,4.0,3.0,103.78,1.0,14.0,0,,,1.65,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.676788,,,
CHEMBL_CHEMBL3989820,ZOLPIDEM TARTRATE,['ZOLPIDEM TARTRATE'],Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1.Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1.O=C(O)C(O)C(O)C(=O)O,CHEMBL3989820,success,764.88,3.25,0.0,3.0,3.0,37.61,3.0,23.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.282880,,,
CHEMBL_CHEMBL4071161,TIRABRUTINIB,['TIRABRUTINIB'],CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,CHEMBL4071161,success,454.49,2.75,1.0,8.0,4.0,108.27,4.0,34.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.283054,,,
CHEMBL_CHEMBL1689,TOLAZOLINE HYDROCHLORIDE,['TOLAZOLINE HYDROCHLORIDE'],Cl.c1ccc(CC2=NCCN2)cc1,CHEMBL1689,success,196.68,1.23,1.0,2.0,2.0,24.39,1.0,12.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.414493,,,
CHEMBL_CHEMBL2106123,CALCIUM CITRATE,['CALCIUM CITRATE'],O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Ca+2].[Ca+2].[Ca+2],CHEMBL2106123,success,498.43,,,,,,,,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.351715,,,
CHEMBL_CHEMBL3989887,TACROLIMUS,['TACROLIMUS'],C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC.O,CHEMBL3989887,success,822.05,4.64,3.0,12.0,7.0,178.36,0.0,57.0,0,,,9.96,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.282968,,,
CHEMBL_CHEMBL190677,BENZOIN,['BENZOIN'],O=C(c1ccccc1)C(O)c1ccccc1,CHEMBL190677,success,212.25,2.60,1.0,2.0,3.0,37.30,2.0,16.0,0,,,12.62,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.413007,,,
CHEMBL_CHEMBL416898,CHLOROPHENOTHANE,['CHLOROPHENOTHANE'],Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,CHEMBL416898,success,354.49,6.50,0.0,0.0,2.0,0.00,2.0,19.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.674967,,,
CHEMBL_CHEMBL25202,TAMIBAROTENE,['TAMIBAROTENE'],CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21,CHEMBL25202,success,351.45,4.99,2.0,2.0,3.0,66.40,2.0,26.0,0,,,3.69,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.675621,,,
CHEMBL_CHEMBL1731,MEZLOCILLIN,['MEZLOCILLIN'],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,CHEMBL1731,success,539.59,-0.23,3.0,8.0,6.0,173.50,1.0,36.0,0,,,3.49,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.414684,,,
CHEMBL_CHEMBL3544909,CALCIFEDIOL,['CALCIFEDIOL'],C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12.O,CHEMBL3544909,success,418.66,6.73,2.0,2.0,6.0,40.46,0.0,29.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:47.282358,,,
CHEMBL_CHEMBL1257051,TEDIZOLID,['TEDIZOLID'],Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,CHEMBL1257051,success,370.34,1.40,1.0,8.0,4.0,106.26,3.0,27.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.350320,,,
CHEMBL_CHEMBL1200982,BUTABARBITAL SODIUM,['BUTABARBITAL SODIUM'],CCC(C)C1(CC)C(=O)[N-]C(=O)NC1=O.[Na+],CHEMBL1200982,success,234.23,0.79,2.0,3.0,3.0,75.27,0.0,15.0,0,,,7.48,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:44.349089,,,
CHEMBL_CHEMBL871,ETIDRONIC ACID,['ETIDRONIC ACID'],CC(O)(P(=O)(O)O)P(=O)(O)O,CHEMBL871,success,206.03,-0.99,5.0,3.0,2.0,135.29,0.0,11.0,0,,,0.70,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.676258,,,
CHEMBL_CHEMBL546,OXPRENOLOL,['OXPRENOLOL'],C=CCOc1ccccc1OCC(O)CNC(C)C,CHEMBL546,success,265.35,1.99,2.0,4.0,9.0,50.72,1.0,19.0,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.674819,,,
CHEMBL_CHEMBL984,MIVACURIUM CHLORIDE,['MIVACURIUM CHLORIDE'],COc1cc2c(cc1OC)[C@@H](Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3[C@H]1Cc1cc(OC)c(OC)c(OC)c1)CC2.[Cl-].[Cl-],CHEMBL984,success,1100.18,,,,,,,,0,,,,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:34.676678,,,
CHEMBL_CHEMBL1522,ESZOPICLONE,['ESZOPICLONE'],CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CHEMBL1522,success,388.82,1.57,0.0,7.0,2.0,91.76,2.0,27.0,0,,,8.04,4.0,Phase_4.0,,chembl_approved_drugs,Small molecule,PHASE_4.0,PHASE4.0,PHASE4.0,ChEMBL_Database,DATABASE,2025-09-01T15:36:39.413724,,,
