primary_drug,max_clinical_phase,trial_activity_count,trial_status_most_recent,first_trial_date,last_trial_date,approval_date_first,approved,active_trials,completed_trials,terminated_trials,data_source,created_at,last_updated
Folic Acid,0,1,UNKNOWN,,,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.845466,2025-09-05 06:27:09.845467
Folic Acid 4 mg,0,1,COMPLETED,2011-04-01,2011-04-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.847267,2025-09-05 06:27:09.847269
Folic acid,0,1,UNKNOWN,2022-03-01,2022-03-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.849117,2025-09-05 06:27:09.849118
Follistim administration,0,1,COMPLETED,2011-01-01,2011-01-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.850919,2025-09-05 06:27:09.850920
Formulation 1,0,1,COMPLETED,2011-05-01,2011-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.852827,2025-09-05 06:27:09.852829
Formulations A and B of Premarin/MPA 0.45 mg/0.5 mg and PREMPRO0.45 mg/0.5 mg,0,1,COMPLETED,2006-09-01,2006-09-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.854747,2025-09-05 06:27:09.854748
Fosaprepitant,0,1,COMPLETED,2013-01-01,2013-01-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.856627,2025-09-05 06:27:09.856629
Fostemsavir,0,1,AVAILABLE,,,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.858053,2025-09-05 06:27:09.858054
Fovista™,0,1,COMPLETED,2014-02-01,2014-02-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.859881,2025-09-05 06:27:09.859883
Fremanezumab,0,2,COMPLETED,2017-12-18,2020-07-15,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.861822,2025-09-05 06:27:09.861824
Fruquintinib,0,2,UNKNOWN,2018-05-08,2021-11-21,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.863713,2025-09-05 06:27:09.863715
Full dose Pantoprazole plus matching placebo,0,1,ACTIVE_NOT_RECRUITING,2022-01-13,2022-01-13,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.865764,2025-09-05 06:27:09.865765
Fulvestrant,0,2,COMPLETED,2009-06-01,2009-06-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.867677,2025-09-05 06:27:09.867678
Fulvestrant combined with Pyrotinib,0,1,RECRUITING,2020-10-14,2020-10-14,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.869515,2025-09-05 06:27:09.869517
Fumaric acid esters,0,1,COMPLETED,2011-07-01,2011-07-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.871444,2025-09-05 06:27:09.871446
Furmonertinib,0,1,NOT_YET_RECRUITING,2024-07-01,2024-07-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.873285,2025-09-05 06:27:09.873287
Furosemide,0,2,TERMINATED,2019-07-15,2019-07-15,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.875246,2025-09-05 06:27:09.875247
Furosemide 40 mg,0,1,RECRUITING,2021-09-01,2021-09-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.877103,2025-09-05 06:27:09.877104
Furosemide 80 mg (8 mg/mL),0,1,COMPLETED,2019-12-02,2019-12-02,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.878994,2025-09-05 06:27:09.878995
Fycompa,0,1,COMPLETED,2016-08-01,2016-08-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.880846,2025-09-05 06:27:09.880847
G-CSF; filgrastim,0,1,COMPLETED,2009-06-01,2009-06-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.882710,2025-09-05 06:27:09.882711
G1T28-1 (CDK 4/6 Inhibitor),0,1,COMPLETED,2014-09-01,2014-09-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.884718,2025-09-05 06:27:09.884720
GDC-0449,0,1,COMPLETED,2007-04-01,2007-04-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.886582,2025-09-05 06:27:09.886584
GDC-0575,0,1,COMPLETED,2012-03-23,2012-03-23,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.888463,2025-09-05 06:27:09.888464
GDC-0941,0,2,COMPLETED,2009-10-26,2009-10-26,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.890361,2025-09-05 06:27:09.890363
GED-0301,0,1,COMPLETED,2016-11-01,2016-11-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.892204,2025-09-05 06:27:09.892206
GFF MDI (PT003),0,1,COMPLETED,2013-07-01,2013-07-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.894078,2025-09-05 06:27:09.894080
GFH375,0,1,RECRUITING,2024-07-09,2024-07-09,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.895947,2025-09-05 06:27:09.895949
GHRP-3 low dose,0,1,WITHDRAWN,2008-07-01,2008-07-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.897817,2025-09-05 06:27:09.897819
GI198745 0.05mg,0,1,COMPLETED,2003-08-01,2003-08-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.899696,2025-09-05 06:27:09.899698
GLM101,0,1,ENROLLING_BY_INVITATION,2024-09-30,2024-09-30,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.901530,2025-09-05 06:27:09.901531
GLP-1,0,1,WITHDRAWN,2019-10-14,2019-10-14,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.903394,2025-09-05 06:27:09.903395
GLP-1 (7-36)Amide,0,1,COMPLETED,2015-12-01,2015-12-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.905251,2025-09-05 06:27:09.905252
GLP-1 control,0,1,COMPLETED,2006-11-01,2006-11-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.907155,2025-09-05 06:27:09.907157
GLP1 receptor agonist,0,1,COMPLETED,2016-08-01,2016-08-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.908976,2025-09-05 06:27:09.908978
GLPG0492,0,1,COMPLETED,2010-05-01,2010-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.910887,2025-09-05 06:27:09.910889
GLPG3067 single dose,0,1,COMPLETED,2018-02-12,2018-02-12,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.912742,2025-09-05 06:27:09.912744
GLPG3667,0,2,COMPLETED,2022-02-28,2023-02-27,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.914656,2025-09-05 06:27:09.914658
GM CSF,0,1,COMPLETED,2006-01-01,2006-01-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.916504,2025-09-05 06:27:09.916505
GM-1020,0,1,RECRUITING,2024-02-01,2024-02-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.918370,2025-09-05 06:27:09.918372
GM-CSF,0,1,RECRUITING,2022-10-01,2022-10-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.920273,2025-09-05 06:27:09.920274
"GM-CSF (granulocyte-macrophage colony-stimulating factor, sargramostim)",0,1,TERMINATED,2001-09-01,2001-09-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.922235,2025-09-05 06:27:09.922237
GM103 (Part A),0,1,RECRUITING,2024-02-20,2024-02-20,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.924202,2025-09-05 06:27:09.924204
GNKG168,0,1,TERMINATED,2009-09-01,2009-09-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.926026,2025-09-05 06:27:09.926027
GP2 peptide + GM-CSF vaccine plus trastuzumab,0,1,COMPLETED,2008-01-01,2008-01-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.927896,2025-09-05 06:27:09.927897
GPRC5D/CD3 BiTEs,0,1,RECRUITING,2025-08-10,2025-08-10,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.929755,2025-09-05 06:27:09.929756
GR1802,0,1,RECRUITING,2024-09-19,2024-09-19,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.931623,2025-09-05 06:27:09.931625
GR270774,0,1,SUSPENDED,2005-10-01,2005-10-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.933512,2025-09-05 06:27:09.933513
GRT6005,0,1,COMPLETED,2011-05-01,2011-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.935371,2025-09-05 06:27:09.935372
GS-1101,0,1,WITHDRAWN,2012-08-01,2012-08-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.937202,2025-09-05 06:27:09.937203
GSK1070806,0,1,UNKNOWN,2018-08-01,2018-08-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.939112,2025-09-05 06:27:09.939114
GSK1120212,0,1,COMPLETED,2011-02-15,2011-02-15,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.940962,2025-09-05 06:27:09.940964
GSK1278863,0,1,COMPLETED,2015-01-15,2015-01-15,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.942848,2025-09-05 06:27:09.942849
GSK1349572,0,1,COMPLETED,2010-10-01,2010-10-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.944680,2025-09-05 06:27:09.944681
GSK1358820,0,1,COMPLETED,2007-05-01,2007-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.946524,2025-09-05 06:27:09.946525
GSK21110183,0,1,COMPLETED,2009-07-01,2009-07-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.948350,2025-09-05 06:27:09.948351
GSK2256098,0,1,COMPLETED,2013-11-18,2013-11-18,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.950233,2025-09-05 06:27:09.950234
GSK256066,0,1,COMPLETED,2007-01-01,2007-01-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.951953,2025-09-05 06:27:09.951954
GSK2982772 Modified Release,0,1,COMPLETED,2017-09-27,2017-09-27,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.953832,2025-09-05 06:27:09.953834
GSK3050002,0,1,WITHDRAWN,2018-06-01,2018-06-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.955748,2025-09-05 06:27:09.955749
GSK3179106,0,1,COMPLETED,2015-11-26,2015-11-26,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.957639,2025-09-05 06:27:09.957640
GSK376501,0,1,COMPLETED,2007-06-01,2007-06-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.959495,2025-09-05 06:27:09.959497
GSK3923868,0,1,COMPLETED,2023-01-23,2023-01-23,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.961405,2025-09-05 06:27:09.961406
GSK424887,0,1,COMPLETED,2006-05-25,2006-05-25,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.963269,2025-09-05 06:27:09.963271
GSK4532990,0,1,RECRUITING,2024-09-27,2024-09-27,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.965204,2025-09-05 06:27:09.965205
GSK961081,0,1,COMPLETED,2008-03-10,2008-03-10,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.967052,2025-09-05 06:27:09.967054
GST-HG141,0,1,COMPLETED,2023-01-03,2023-01-03,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.968927,2025-09-05 06:27:09.968928
GST-HG171/ritonavir,0,1,UNKNOWN,2023-05-04,2023-05-04,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.970807,2025-09-05 06:27:09.970808
GT0918,0,1,COMPLETED,2016-02-10,2016-02-10,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.972704,2025-09-05 06:27:09.972706
GTx-024,0,1,COMPLETED,2015-08-01,2015-08-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.974592,2025-09-05 06:27:09.974593
GTx-758 125 mg,0,1,COMPLETED,2012-08-14,2012-08-14,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.976458,2025-09-05 06:27:09.976459
GW406381,0,1,COMPLETED,2005-10-19,2005-10-19,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.978400,2025-09-05 06:27:09.978402
GW640385,0,1,COMPLETED,2004-10-01,2004-10-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.980259,2025-09-05 06:27:09.980261
GW685698X,0,2,COMPLETED,2005-07-01,2007-12-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.982161,2025-09-05 06:27:09.982163
GW815SF Salmeterol/Fluticasone propionate(HFA MDI),0,1,COMPLETED,2007-03-01,2007-03-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.983992,2025-09-05 06:27:09.983993
GWP42003 : GWP42004 (40:1),0,1,TERMINATED,2011-10-01,2011-10-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.985833,2025-09-05 06:27:09.985834
GWP42003-P,0,3,COMPLETED,2017-05-12,2021-05-31,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.987791,2025-09-05 06:27:09.987792
GZ21T,0,1,RECRUITING,2024-08-19,2024-08-19,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.989667,2025-09-05 06:27:09.989669
GZR18,0,2,ACTIVE_NOT_RECRUITING,2024-04-01,2025-02-12,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.991599,2025-09-05 06:27:09.991600
Ga-68-CXCR4,0,1,RECRUITING,2024-04-29,2024-04-29,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.993463,2025-09-05 06:27:09.993465
Ga-EC2115,0,1,TERMINATED,2018-11-29,2018-11-29,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.995365,2025-09-05 06:27:09.995367
Gabapentin,0,4,COMPLETED,2001-07-01,2013-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.997242,2025-09-05 06:27:09.997244
Gabapentin immediate release,0,1,TERMINATED,2014-04-01,2014-04-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:09.999098,2025-09-05 06:27:09.999099
Gadobenate Dimeglumine,0,1,COMPLETED,2020-01-10,2020-01-10,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.000992,2025-09-05 06:27:10.000993
"Gadopentetate dimeglumine (Magnevist, BAY86-4882, SH L 451A)",0,1,COMPLETED,2004-07-01,2004-07-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.002853,2025-09-05 06:27:10.002854
Gadoteric acid,0,1,TERMINATED,2016-02-01,2016-02-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.004721,2025-09-05 06:27:10.004722
Galantamine,0,1,COMPLETED,2017-10-30,2017-10-30,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.007639,2025-09-05 06:27:10.007641
Galcanezumab,0,1,TERMINATED,2022-10-01,2022-10-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.009564,2025-09-05 06:27:10.009566
Galiximab in combination with rituximab,0,1,TERMINATED,2006-09-01,2006-09-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.011422,2025-09-05 06:27:10.011424
Gallium Ga 68-DOTA-FAPI-04,0,1,NOT_YET_RECRUITING,2025-09-01,2025-09-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.013249,2025-09-05 06:27:10.013250
Gallium Ga 68-labeled GRPR Antagonist BAY86-7548,0,1,COMPLETED,2017-04-10,2017-04-10,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.015111,2025-09-05 06:27:10.015112
Gallium Ga-labeled PSMA-11,0,1,COMPLETED,2021-10-13,2021-10-13,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.017016,2025-09-05 06:27:10.017017
Gallium maltolate (500 mg),0,1,RECRUITING,2022-11-11,2022-11-11,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.018844,2025-09-05 06:27:10.018845
Gallium-68 DOTATATE,0,1,COMPLETED,2018-12-01,2018-12-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.020707,2025-09-05 06:27:10.020708
Galunisertib,0,1,COMPLETED,2016-06-15,2016-06-15,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.022603,2025-09-05 06:27:10.022604
Galunisertib 150mg by mouth twice a day,0,1,COMPLETED,2017-03-30,2017-03-30,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.024477,2025-09-05 06:27:10.024478
Gammora®,0,1,RECRUITING,2025-01-01,2025-01-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.026415,2025-09-05 06:27:10.026417
Ganciclovir,0,2,COMPLETED,2020-09-15,2020-09-15,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.028273,2025-09-05 06:27:10.028275
Gefitinib,0,2,COMPLETED,2004-09-01,2006-03-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.030098,2025-09-05 06:27:10.030099
Gefitinib and Metformin,0,1,COMPLETED,2013-05-01,2013-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.031952,2025-09-05 06:27:10.031954
Gelofusine balanced,0,1,COMPLETED,2011-12-01,2011-12-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.033779,2025-09-05 06:27:10.033780
GemDOx,0,1,UNKNOWN,2006-11-01,2006-11-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.035686,2025-09-05 06:27:10.035687
Gemcabene,0,1,COMPLETED,2016-06-01,2016-06-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.037505,2025-09-05 06:27:10.037507
Gemcitabin/cisplatin,0,1,RECRUITING,2021-05-01,2021-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.039403,2025-09-05 06:27:10.039405
Gemcitabine,0,4,UNKNOWN,2004-03-01,2013-08-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.041260,2025-09-05 06:27:10.041261
Gemcitabine and cisplatin,0,1,WITHDRAWN,2008-04-01,2008-04-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.043105,2025-09-05 06:27:10.043107
Gemcitabine plus Vinorelbine,0,1,COMPLETED,2004-05-01,2004-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.044964,2025-09-05 06:27:10.044966
"Gemcitabine, Docetaxel, Capecitabine",0,1,COMPLETED,2003-06-01,2003-06-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.046799,2025-09-05 06:27:10.046800
Gemigliptin + Metformin / Sitagliptin + Metformin / Glimepiride + Metformin,0,1,COMPLETED,2013-05-01,2013-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.048623,2025-09-05 06:27:10.048625
Gemigliptin and Glimepiride,0,1,COMPLETED,2013-02-01,2013-02-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.050311,2025-09-05 06:27:10.050313
Gemtuzumab Ozogamicin,0,1,COMPLETED,2021-05-21,2021-05-21,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.052227,2025-09-05 06:27:10.052229
Gemtuzumab ozogamicin,0,1,TERMINATED,2008-09-01,2008-09-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.054099,2025-09-05 06:27:10.054100
Gen1E-1124,0,1,COMPLETED,2021-01-07,2021-01-07,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.055973,2025-09-05 06:27:10.055975
Gentian violet 1% solution,0,1,COMPLETED,2002-11-01,2002-11-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.057845,2025-09-05 06:27:10.057847
Ghrelin,0,1,WITHDRAWN,2019-10-01,2019-10-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.059743,2025-09-05 06:27:10.059744
Ghrelin infusion to assess effects on insulin sensitivity,0,1,COMPLETED,2011-08-01,2011-08-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.061590,2025-09-05 06:27:10.061592
Gilteritinib,0,3,COMPLETED,2016-05-03,2023-01-31,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.063659,2025-09-05 06:27:10.063661
Ginseng,0,1,COMPLETED,2003-09-01,2003-09-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.065565,2025-09-05 06:27:10.065566
Glatiramer Acetate,0,1,COMPLETED,2013-08-01,2013-08-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.067464,2025-09-05 06:27:10.067465
GlcNAc-GlcN,0,1,ACTIVE_NOT_RECRUITING,2025-01-24,2025-01-24,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.069304,2025-09-05 06:27:10.069306
Gleevec/Glivec,0,1,TERMINATED,2010-10-01,2010-10-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.071540,2025-09-05 06:27:10.071542
Glimepiride,0,2,COMPLETED,2019-01-31,2020-09-21,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.073386,2025-09-05 06:27:10.073387
Glipizide and Metformin HCl Tablets 5 mg/500 mg,0,1,COMPLETED,2005-06-01,2005-06-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.075230,2025-09-05 06:27:10.075231
Glofitamab,0,1,RECRUITING,2025-04-28,2025-04-28,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.077072,2025-09-05 06:27:10.077074
Glofitamab + Obinutuzumab,0,1,RECRUITING,2024-03-21,2024-03-21,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.078922,2025-09-05 06:27:10.078923
Glucagen,0,1,COMPLETED,2007-08-01,2007-08-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.080769,2025-09-05 06:27:10.080771
Glucagon-like peptide-1 receptor agonists (GLP 1 RA),0,1,COMPLETED,2021-08-01,2021-08-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.082651,2025-09-05 06:27:10.082652
Glucocorticoid (prednisone or prednisolone),0,1,COMPLETED,2017-12-08,2017-12-08,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.084505,2025-09-05 06:27:10.084506
Glucosamine Hydrochloride,0,1,COMPLETED,2003-07-01,2003-07-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.086385,2025-09-05 06:27:10.086387
Glucose,0,1,COMPLETED,2015-01-01,2015-01-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.088189,2025-09-05 06:27:10.088191
Glutathione,0,1,COMPLETED,2016-01-01,2016-01-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.090023,2025-09-05 06:27:10.090024
Glyburide,0,1,COMPLETED,2012-05-18,2012-05-18,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.091885,2025-09-05 06:27:10.091886
Glycerol Phenylbutyrate 1100 MG/ML [Ravicti],0,1,ENROLLING_BY_INVITATION,2021-03-01,2021-03-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.093734,2025-09-05 06:27:10.093735
Glycerol and paracetamol,0,1,COMPLETED,2008-03-01,2008-03-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.095594,2025-09-05 06:27:10.095595
Glycerol phenylbutyrate Oral Liquid,0,1,NOT_YET_RECRUITING,2025-07-01,2025-07-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.097431,2025-09-05 06:27:10.097433
Glycopyrrolate Inhalation Solution12.5μg,0,1,COMPLETED,2010-07-01,2010-07-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.099332,2025-09-05 06:27:10.099333
Glycopyrronium Topical Wipes,0,1,COMPLETED,2015-08-01,2015-08-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.101161,2025-09-05 06:27:10.101163
Glycopyrronium in Combination With Tropisetron,0,1,COMPLETED,2022-04-21,2022-04-21,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.103074,2025-09-05 06:27:10.103075
Gonadotropin Releasing Hormone Agonist Therapy,0,1,COMPLETED,2006-08-01,2006-08-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.104891,2025-09-05 06:27:10.104892
Goserelin Acetate,0,1,TERMINATED,2009-07-01,2009-07-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.106715,2025-09-05 06:27:10.106717
Gosogliptin,0,1,COMPLETED,2013-04-23,2013-04-23,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.108571,2025-09-05 06:27:10.108572
Grafalon® administered during 5 consecutive days at 2 mg/kg/j,0,1,NOT_YET_RECRUITING,2025-01-15,2025-01-15,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.110427,2025-09-05 06:27:10.110428
Granulocyte Macrophage Colony Stimulating Factor,0,1,UNKNOWN,2005-05-01,2005-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.112309,2025-09-05 06:27:10.112311
Grass-SPIRE,0,1,WITHDRAWN,2016-05-01,2016-05-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.113992,2025-09-05 06:27:10.113994
Grazoprevir,0,3,COMPLETED,2012-10-17,2013-10-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.115872,2025-09-05 06:27:10.115873
Grazoprevir/Elbasvir,0,1,COMPLETED,2016-01-01,2016-01-01,,False,0,0,0,existing_clinical_trials,2025-09-05 06:27:10.117715,2025-09-05 06:27:10.117716
