compound_id,chembl_id,primary_drug,all_drug_names,smiles,smiles_source,mapping_status,mol_molecular_weight,mol_logp,mol_num_hbd,mol_num_hba,mol_num_rotatable_bonds,mol_tpsa,mol_num_aromatic_rings,mol_num_heavy_atoms,mol_formal_charge,mol_num_rings,mol_num_heteroatoms,mol_fraction_csp3,max_clinical_phase,clinical_status,primary_condition,data_source,compound_type,collected_date,efficacy_score,safety_score,success_probability
CHEMBL_CHEMBL812,CHEMBL812,PYRIDOSTIGMINE BROMIDE,['PYRIDOSTIGMINE BROMIDE'],CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-],CHEMBL812,success,261.12,0.57,0.0,2.0,1.0,33.42,1.0,13.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783106,,,
CHEMBL_CHEMBL813,CHEMBL813,EPROSARTAN,['EPROSARTAN'],CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,CHEMBL813,success,424.52,4.74,2.0,5.0,10.0,92.42,3.0,30.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783108,,,
CHEMBL_CHEMBL289469,CHEMBL289469,GRANISETRON,['GRANISETRON'],CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,CHEMBL289469,success,312.42,2.32,1.0,4.0,2.0,50.16,2.0,23.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783111,,,
CHEMBL_CHEMBL814,CHEMBL814,FLUVOXAMINE,['FLUVOXAMINE'],COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,CHEMBL814,success,318.34,3.20,1.0,4.0,9.0,56.84,1.0,22.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783114,,,
CHEMBL_CHEMBL815,CHEMBL815,DINOPROST,['DINOPROST'],CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,CHEMBL815,success,354.49,3.04,4.0,4.0,12.0,97.99,0.0,25.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783116,,,
CHEMBL_CHEMBL39736,CHEMBL39736,BUFORMIN,['BUFORMIN'],CCCCNC(=N)NC(=N)N,CHEMBL39736,success,157.22,-0.21,5.0,2.0,3.0,97.78,0.0,11.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783119,,,
CHEMBL_CHEMBL38827,CHEMBL38827,LUMEFANTRINE,['LUMEFANTRINE'],CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,CHEMBL38827,success,528.95,9.15,1.0,2.0,10.0,23.47,3.0,35.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783121,,,
CHEMBL_CHEMBL817,CHEMBL817,TOLAZAMIDE,['TOLAZAMIDE'],Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,CHEMBL817,success,311.41,1.77,2.0,4.0,3.0,78.51,1.0,21.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783124,,,
CHEMBL_CHEMBL818,CHEMBL818,IOBENGUANE,['IOBENGUANE'],N=C(N)NCc1cccc(I)c1,CHEMBL818,success,275.09,1.27,3.0,1.0,2.0,61.90,1.0,12.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783126,,,
CHEMBL_CHEMBL819,CHEMBL819,OXACILLIN,['OXACILLIN'],Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,CHEMBL819,success,401.44,1.90,2.0,6.0,4.0,112.74,2.0,28.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783129,,,
CHEMBL_CHEMBL290960,CHEMBL290960,NIFURTIMOX,['NIFURTIMOX'],CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,CHEMBL290960,success,287.30,0.64,0.0,7.0,3.0,106.02,1.0,19.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783131,,,
CHEMBL_CHEMBL820,CHEMBL820,BUSULFAN,['BUSULFAN'],CS(=O)(=O)OCCCCOS(C)(=O)=O,CHEMBL820,success,246.31,-0.28,0.0,6.0,7.0,86.74,0.0,14.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783134,,,
CHEMBL_CHEMBL821,CHEMBL821,GUANIDINE,['GUANIDINE'],N=C(N)N,CHEMBL821,success,59.07,-1.16,3.0,1.0,0.0,75.89,0.0,4.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783137,,,
CHEMBL_CHEMBL822,CHEMBL822,TERBINAFINE,['TERBINAFINE'],CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,CHEMBL822,success,291.44,4.88,0.0,1.0,4.0,3.24,2.0,22.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783139,,,
CHEMBL_CHEMBL826,CHEMBL826,ENOXACIN,['ENOXACIN'],CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,CHEMBL826,success,320.32,0.66,2.0,6.0,3.0,87.46,2.0,23.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783142,,,
CHEMBL_CHEMBL827,CHEMBL827,DEXMETHYLPHENIDATE,['DEXMETHYLPHENIDATE'],COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,CHEMBL827,success,233.31,2.09,1.0,3.0,3.0,38.33,1.0,17.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783145,,,
CHEMBL_CHEMBL264374,CHEMBL264374,BEZAFIBRATE,['BEZAFIBRATE'],CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CHEMBL264374,success,361.83,3.55,2.0,3.0,7.0,75.63,2.0,25.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783147,,,
CHEMBL_CHEMBL829,CHEMBL829,METHYLPROMAZINE,['METHYLPROMAZINE'],CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,CHEMBL829,success,298.45,4.49,0.0,3.0,4.0,6.48,2.0,21.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783150,,,
CHEMBL_CHEMBL43128,CHEMBL43128,PRIMAQUINE PHOSPHATE,['PRIMAQUINE PHOSPHATE'],COc1cc(NC(C)CCCN)c2ncccc2c1.O=P(O)(O)O.O=P(O)(O)O,CHEMBL43128,success,455.34,2.78,2.0,4.0,6.0,60.17,2.0,19.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783153,,,
CHEMBL_CHEMBL830,CHEMBL830,EFLORNITHINE,['EFLORNITHINE'],NCCCC(N)(C(=O)O)C(F)F,CHEMBL830,success,182.17,-0.23,3.0,3.0,5.0,89.34,0.0,12.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783156,,,
CHEMBL_CHEMBL831,CHEMBL831,LOXAPINE,['LOXAPINE'],CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,CHEMBL831,success,327.81,3.77,0.0,4.0,0.0,28.07,2.0,23.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783159,,,
CHEMBL_CHEMBL832,CHEMBL832,SULFINPYRAZONE,['SULFINPYRAZONE'],O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,CHEMBL832,success,404.49,3.80,0.0,3.0,6.0,63.68,3.0,29.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783161,,,
CHEMBL_CHEMBL288470,CHEMBL288470,AMINOPYRINE,['AMINOPYRINE'],Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,CHEMBL288470,success,231.30,1.55,0.0,4.0,2.0,30.17,2.0,17.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783164,,,
CHEMBL_CHEMBL833,CHEMBL833,TICLOPIDINE,['TICLOPIDINE'],Clc1ccccc1CN1CCc2sccc2C1,CHEMBL833,success,263.79,3.96,0.0,2.0,2.0,3.24,2.0,17.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783170,,,
CHEMBL_CHEMBL290916,CHEMBL290916,EDARAVONE,['EDARAVONE'],CC1=NN(c2ccccc2)C(=O)C1,CHEMBL290916,success,174.20,1.80,0.0,2.0,1.0,32.67,1.0,13.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783173,,,
CHEMBL_CHEMBL834,CHEMBL834,PAMIDRONIC ACID,['PAMIDRONIC ACID'],NCCC(O)(P(=O)(O)O)P(=O)(O)O,CHEMBL834,success,235.07,-1.66,6.0,4.0,4.0,161.31,0.0,13.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783176,,,
CHEMBL_CHEMBL289480,CHEMBL289480,RILMENIDINE,['RILMENIDINE'],C1COC(NC(C2CC2)C2CC2)=N1,CHEMBL289480,success,180.25,1.15,1.0,3.0,3.0,33.62,0.0,13.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783179,,,
CHEMBL_CHEMBL291157,CHEMBL291157,ROSOXACIN,['ROSOXACIN'],CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21,CHEMBL291157,success,294.31,2.78,1.0,4.0,3.0,72.19,3.0,22.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783181,,,
CHEMBL_CHEMBL836,CHEMBL836,TAMSULOSIN,['TAMSULOSIN'],CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,CHEMBL836,success,408.52,2.34,2.0,6.0,11.0,99.88,2.0,28.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783185,,,
CHEMBL_CHEMBL158,CHEMBL158,AZTREONAM,['AZTREONAM'],C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,CHEMBL158,success,435.44,-1.17,4.0,10.0,7.0,201.58,1.0,28.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783187,,,
CHEMBL_CHEMBL44354,CHEMBL44354,CEFTAZIDIME,['CEFTAZIDIME'],CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,CHEMBL44354,success,546.59,-1.30,3.0,11.0,9.0,191.22,2.0,37.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783190,,,
CHEMBL_CHEMBL838,CHEMBL838,BENAZEPRIL,['BENAZEPRIL'],CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,CHEMBL838,success,424.50,2.57,2.0,5.0,9.0,95.94,2.0,31.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783192,,,
CHEMBL_CHEMBL41286,CHEMBL41286,DIACEREIN,['DIACEREIN'],CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,CHEMBL41286,success,368.30,2.01,1.0,7.0,3.0,124.04,2.0,27.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783195,,,
CHEMBL_CHEMBL41355,CHEMBL41355,EZOGABINE,['EZOGABINE'],CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,CHEMBL41355,success,303.34,3.59,3.0,4.0,5.0,76.38,2.0,22.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783198,,,
CHEMBL_CHEMBL288441,CHEMBL288441,BOSUTINIB,['BOSUTINIB'],COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,CHEMBL288441,success,530.46,5.19,1.0,8.0,9.0,82.88,3.0,36.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783200,,,
CHEMBL_CHEMBL839,CHEMBL839,CARTEOLOL,['CARTEOLOL'],CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,CHEMBL839,success,292.38,1.70,3.0,4.0,5.0,70.59,1.0,21.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783203,,,
CHEMBL_CHEMBL841,CHEMBL841,LOPERAMIDE,['LOPERAMIDE'],CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,CHEMBL841,success,477.05,5.09,1.0,3.0,7.0,43.78,3.0,34.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783206,,,
CHEMBL_CHEMBL842,CHEMBL842,CHLOROTHIAZIDE,['CHLOROTHIAZIDE'],NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,CHEMBL842,success,295.73,-0.06,2.0,5.0,1.0,118.69,1.0,17.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783208,,,
CHEMBL_CHEMBL843,CHEMBL843,ROSIGLITAZONE MALEATE,['ROSIGLITAZONE MALEATE'],CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,CHEMBL843,success,473.51,2.49,1.0,6.0,7.0,71.53,2.0,25.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783211,,,
CHEMBL_CHEMBL844,CHEMBL844,BRIMONIDINE,['BRIMONIDINE'],Brc1c(NC2=NCCN2)ccc2nccnc12,CHEMBL844,success,292.14,1.76,2.0,5.0,1.0,62.20,2.0,17.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783214,,,
CHEMBL_CHEMBL43452,CHEMBL43452,POMALIDOMIDE,['POMALIDOMIDE'],Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,CHEMBL43452,success,273.25,-0.33,2.0,5.0,1.0,109.57,1.0,20.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783216,,,
CHEMBL_CHEMBL846,CHEMBL846,CALCITRIOL,['CALCITRIOL'],C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,CHEMBL846,success,416.65,5.70,3.0,3.0,6.0,60.69,0.0,30.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783222,,,
CHEMBL_CHEMBL847,CHEMBL847,OXAMNIQUINE,['OXAMNIQUINE'],CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,CHEMBL847,success,279.34,1.81,3.0,5.0,5.0,87.43,1.0,20.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783224,,,
CHEMBL_CHEMBL848,CHEMBL848,LENALIDOMIDE,['LENALIDOMIDE'],Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,CHEMBL848,success,259.26,0.03,2.0,4.0,1.0,92.50,1.0,19.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783227,,,
CHEMBL_CHEMBL42336,CHEMBL42336,METHIONINE,['METHIONINE'],CSCC[C@H](N)C(=O)O,CHEMBL42336,success,149.21,0.15,2.0,3.0,4.0,63.32,0.0,9.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783230,,,
CHEMBL_CHEMBL42403,CHEMBL42403,BORIC ACID,['BORIC ACID'],OB(O)O,CHEMBL42403,success,61.83,,,,,,,,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783233,,,
CHEMBL_CHEMBL849,CHEMBL849,TRICLOSAN,['TRICLOSAN'],Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,CHEMBL849,success,289.55,5.14,1.0,2.0,2.0,29.46,2.0,17.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783236,,,
CHEMBL_CHEMBL850,CHEMBL850,SPARFLOXACIN,['SPARFLOXACIN'],C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,CHEMBL850,success,392.41,2.08,3.0,6.0,3.0,100.59,2.0,28.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783239,,,
CHEMBL_CHEMBL852,CHEMBL852,MELPHALAN,['MELPHALAN'],N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,CHEMBL852,success,305.21,1.93,2.0,3.0,8.0,66.56,1.0,19.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783242,,,
CHEMBL_CHEMBL297302,CHEMBL297302,BENPERIDOL,['BENPERIDOL'],O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,CHEMBL297302,success,381.45,3.77,1.0,4.0,6.0,58.10,3.0,28.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783245,,,
CHEMBL_CHEMBL853,CHEMBL853,ZALCITABINE,['ZALCITABINE'],Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,CHEMBL853,success,211.22,-0.50,2.0,6.0,2.0,90.37,1.0,15.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783248,,,
CHEMBL_CHEMBL855,CHEMBL855,TRIPROLIDINE,['TRIPROLIDINE'],Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,CHEMBL855,success,278.40,3.92,0.0,2.0,4.0,16.13,2.0,21.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783251,,,
CHEMBL_CHEMBL45029,CHEMBL45029,MEPHOBARBITAL,['MEPHOBARBITAL'],CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,CHEMBL45029,success,246.27,1.04,1.0,3.0,2.0,66.48,1.0,18.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783253,,,
CHEMBL_CHEMBL46399,CHEMBL46399,PHENAZOCINE,['PHENAZOCINE'],CC1C2Cc3ccc(O)cc3C1(C)CCN2CCc1ccccc1,CHEMBL46399,success,321.46,4.16,1.0,2.0,3.0,23.47,2.0,24.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783256,,,
CHEMBL_CHEMBL296419,CHEMBL296419,ASTEMIZOLE,['ASTEMIZOLE'],COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,CHEMBL296419,success,458.58,5.35,1.0,5.0,8.0,42.32,4.0,34.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783259,,,
CHEMBL_CHEMBL46740,CHEMBL46740,BAZEDOXIFENE,['BAZEDOXIFENE'],Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,CHEMBL46740,success,470.61,6.33,2.0,5.0,7.0,57.86,4.0,35.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783262,,,
CHEMBL_CHEMBL856,CHEMBL856,PRIMIDONE,['PRIMIDONE'],CCC1(c2ccccc2)C(=O)NCNC1=O,CHEMBL856,success,218.26,0.54,2.0,2.0,2.0,58.20,1.0,16.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783265,,,
CHEMBL_CHEMBL857,CHEMBL857,BIOTIN,['BIOTIN'],O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,CHEMBL857,success,244.32,0.80,3.0,3.0,5.0,78.43,0.0,16.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783267,,,
CHEMBL_CHEMBL859,CHEMBL859,OXYPURINOL,['OXYPURINOL'],Oc1nc(O)c2cn[nH]c2n1,CHEMBL859,success,152.11,-0.24,3.0,5.0,0.0,94.92,2.0,11.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783270,,,
CHEMBL_CHEMBL861,CHEMBL861,MEPHENYTOIN,['MEPHENYTOIN'],CCC1(c2ccccc2)NC(=O)N(C)C1=O,CHEMBL861,success,218.26,1.47,1.0,2.0,2.0,49.41,1.0,16.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783273,,,
CHEMBL_CHEMBL46917,CHEMBL46917,CARBARIL,['CARBARIL'],CNC(=O)Oc1cccc2ccccc12,CHEMBL46917,success,201.22,2.56,1.0,2.0,1.0,38.33,2.0,15.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783276,,,
CHEMBL_CHEMBL862,CHEMBL862,GUANFACINE,['GUANFACINE'],N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,CHEMBL862,success,246.10,1.55,3.0,2.0,2.0,78.97,1.0,15.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783279,,,
CHEMBL_CHEMBL863,CHEMBL863,CYSTEINE,['CYSTEINE'],N[C@@H](CS)C(=O)O,CHEMBL863,success,121.16,-0.67,3.0,3.0,2.0,63.32,0.0,7.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783281,,,
CHEMBL_CHEMBL46516,CHEMBL46516,FLUSPIRILENE,['FLUSPIRILENE'],O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,CHEMBL46516,success,475.58,5.31,1.0,3.0,7.0,35.58,3.0,35.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783284,,,
CHEMBL_CHEMBL864,CHEMBL864,CARBINOXAMINE,['CARBINOXAMINE'],CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,CHEMBL864,success,290.79,3.40,0.0,3.0,6.0,25.36,2.0,20.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783287,,,
CHEMBL_CHEMBL43064,CHEMBL43064,CINNARIZINE,['CINNARIZINE'],C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,CHEMBL43064,success,368.52,5.11,0.0,2.0,6.0,6.48,3.0,28.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783290,,,
CHEMBL_CHEMBL46469,CHEMBL46469,ANTHRALIN,['ANTHRALIN'],O=C1c2c(O)cccc2Cc2cccc(O)c21,CHEMBL46469,success,226.23,2.23,2.0,3.0,0.0,57.53,2.0,17.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783293,,,
CHEMBL_CHEMBL865,CHEMBL865,VALDECOXIB,['VALDECOXIB'],Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,CHEMBL865,success,314.37,2.96,1.0,4.0,3.0,86.19,3.0,22.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783296,,,
CHEMBL_CHEMBL296913,CHEMBL296913,PARECOXIB SODIUM,['PARECOXIB SODIUM'],CCC(=O)[N-]S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1.[Na+],CHEMBL296913,success,392.41,3.53,1.0,5.0,5.0,89.27,3.0,26.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783299,,,
CHEMBL_CHEMBL44884,CHEMBL44884,ETHAMBUTOL,['ETHAMBUTOL'],CC[C@@H](CO)NCCN[C@@H](CC)CO,CHEMBL44884,success,204.31,-0.29,4.0,4.0,9.0,64.52,0.0,14.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783302,,,
CHEMBL_CHEMBL46058,CHEMBL46058,ETHYL CHLORIDE,['ETHYL CHLORIDE'],CCCl,CHEMBL46058,success,64.52,1.25,0.0,0.0,0.0,0.00,0.0,3.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783306,,,
CHEMBL_CHEMBL44618,CHEMBL44618,CHLOROFORM,['CHLOROFORM'],ClC(Cl)Cl,CHEMBL44618,success,119.38,1.99,0.0,0.0,0.0,0.00,0.0,4.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783309,,,
CHEMBL_CHEMBL866,CHEMBL866,MYCOPHENOLIC ACID,['MYCOPHENOLIC ACID'],COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,CHEMBL866,success,320.34,2.73,2.0,5.0,6.0,93.06,1.0,23.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783311,,,
CHEMBL_CHEMBL44657,CHEMBL44657,ETOPOSIDE,['ETOPOSIDE'],COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,CHEMBL44657,success,588.56,1.34,3.0,13.0,5.0,160.83,2.0,42.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783314,,,
CHEMBL_CHEMBL867,CHEMBL867,IOPANOIC ACID,['IOPANOIC ACID'],CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,CHEMBL867,success,570.93,3.74,2.0,2.0,4.0,63.32,1.0,17.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783317,,,
CHEMBL_CHEMBL46286,CHEMBL46286,OMACETAXINE MEPESUCCINATE,['OMACETAXINE MEPESUCCINATE'],COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,CHEMBL46286,success,545.63,2.58,2.0,10.0,9.0,123.99,1.0,39.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783320,,,
CHEMBL_CHEMBL48449,CHEMBL48449,CANTHARIDIN,['CANTHARIDIN'],C[C@@]12C(=O)OC(=O)[C@]1(C)[C@H]1CC[C@@H]2O1,CHEMBL48449,success,196.20,0.64,0.0,4.0,0.0,52.60,0.0,14.0,0,,,,4.0,Phase_4.0,,chembl_robust,Small molecule,2025-09-01T16:06:09.783323,,,
