chembl_id,canonical_smiles,primary_drug,mol_molecular_weight,mol_logp,mol_num_hbd,mol_num_hba,mol_num_rotatable_bonds,mol_tpsa,mol_num_aromatic_rings,mol_num_heavy_atoms,mol_formal_charge,mol_num_rings,mol_num_heteroatoms,mol_fraction_csp3,tox_herg_ic50_uM,tox_herg_risk,tox_cyp3a4_inhib,tox_cyp2d6_inhib,tox_cyp1a2_inhib,tox_cyp_risk,tox_ames,tox_ames_risk,tox_dili_risk,tox_bbb_perm,tox_data_sources
CHEMBL1741,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CLARITHROMYCIN,747.96,2.44,4.0,14.0,8.0,182.91,0.0,52.0,0,,,,,medium,,,,medium,,low,low,,[]
CHEMBL576982,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,QUIZARTINIB,560.68,5.86,2.0,9.0,7.0,106.16,5.0,40.0,0,,,,,medium,,,,high,,high,medium,,[]
CHEMBL566534,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,ARTEMETHER,298.38,2.84,0.0,5.0,1.0,46.15,0.0,21.0,0,,,,,medium,,,,medium,,low,low,,[]
CHEMBL566315,CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12,OBETICHOLIC ACID,420.63,5.11,3.0,3.0,5.0,77.76,0.0,30.0,0,,,,,medium,,,,high,,low,medium,,[]
CHEMBL566752,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])cc2)cc1,FLORBETABEN F18,358.44,4.28,1.0,4.0,12.0,39.72,2.0,26.0,0,,,,,medium,,,,medium,,medium,medium,,[]
CHEMBL567597,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4,ARTEMISININ,282.34,2.39,0.0,5.0,0.0,53.99,0.0,20.0,0,,,,,medium,,,,medium,,low,low,,[]
CHEMBL1746,O=C([O-])CCCc1ccccc1.[Na+],SODIUM PHENYLBUTYRATE,186.19,2.09,1.0,1.0,4.0,37.3,1.0,12.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL1746,O=C([O-])CCCc1ccccc1.[Na+],SODIUM PHENYLBUTYRATE,186.19,2.09,1.0,1.0,4.0,37.3,1.0,12.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL579205,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1F,FLUTEMETAMOL,274.32,3.85,2.0,4.0,2.0,45.15,3.0,19.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL1747,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O,TOBRAMYCIN,467.52,-6.3,10.0,14.0,6.0,268.17,0.0,32.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL569713,CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,SCOPOLAMINE,303.36,0.92,1.0,5.0,4.0,62.3,1.0,22.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL571546,O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1,TIRBANIBULIN,431.54,3.32,1.0,5.0,9.0,63.69,3.0,32.0,0,,,,,medium,,,,medium,,medium,medium,,[]
CHEMBL1749,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CC(=O)O.[Na+].[Na+],EDETATE DISODIUM ANHYDROUS,336.21,,,,,,,,0,,,,,unknown,,,,unknown,,unknown,unknown,,[]
CHEMBL1750,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,CLOFARABINE,303.68,-0.35,3.0,8.0,2.0,119.31,2.0,20.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL1750,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,CLOFARABINE,303.68,-0.35,3.0,8.0,2.0,119.31,2.0,20.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL576127,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,FENSPIRIDE,260.34,1.8,1.0,3.0,3.0,41.57,1.0,19.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL1751,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,DIGOXIN,780.95,2.22,6.0,14.0,7.0,203.06,0.0,55.0,0,,,,,medium,,,,medium,,low,low,,[]
CHEMBL1752,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,DYPHYLLINE,254.25,-2.21,2.0,8.0,3.0,102.28,2.0,18.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL1753,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,CLINDAMYCIN,424.99,0.39,4.0,7.0,7.0,102.26,0.0,27.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL1754,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,DOXAPRAM,378.52,3.17,0.0,3.0,6.0,32.78,2.0,28.0,0,,,,,medium,,,,medium,,medium,medium,,[]
CHEMBL1755,Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2,CONIVAPTAN,498.59,6.51,2.0,3.0,4.0,78.09,5.0,38.0,0,,,,,medium,,,,high,,high,medium,,[]
CHEMBL1756,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O,ESTRAMUSTINE PHOSPHATE,520.39,5.3,2.0,4.0,7.0,96.3,1.0,33.0,0,,,,,medium,,,,high,,low,medium,,[]
CHEMBL1757,C[C@@H]1O[C@@H]1P(=O)(O)O,FOSFOMYCIN,138.06,-0.09,2.0,2.0,1.0,70.06,0.0,8.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL1760,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,TERBUTALINE,225.29,1.52,4.0,4.0,3.0,72.72,1.0,16.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL1188181,O=c1oc(CCN2CCN(c3ccccc3)CC2)c(-c2ccc(Cl)cc2)o1,CLODOXOPONE,384.86,3.92,0.0,5.0,5.0,49.83,3.0,27.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL1188395,NCc1c[nH]c(=S)n1[C@H]1CCc2c(F)cc(F)cc2C1,NEPICASTAT,295.36,3.01,2.0,3.0,2.0,46.74,2.0,20.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL1188530,O=c1oc(CCN2CCN(c3ccccc3)CC2)c(-c2ccc(F)cc2)o1,FLUDOXOPONE,368.41,3.4,0.0,5.0,5.0,49.83,3.0,27.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL1189025,C=C(Br)C(=O)Nc1cc(C(=O)Nc2cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCNC(=N)N)n(C)c4)n(C)c3)n(C)c2)n(C)c1,BROSTALLICIN,723.59,1.86,8.0,10.0,12.0,227.12,4.0,48.0,0,,,,,low,,,,low,,high,low,,[]
CHEMBL1189150,[NH-]c1c[n+](N2CCOCC2)no1,LINSIDOMINE,170.17,-0.39,0.0,4.0,1.0,66.18,1.0,12.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL1189257,C[C@H](N)C(=O)N[C@@]1(C(=O)O)CC[C@H]2[C@H](C(=O)O)[C@H]21,TALAGLUMETAD,256.26,-0.99,4.0,4.0,4.0,129.72,0.0,18.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL1189513,O=C1OC(CN2CCOCC2)CN1/N=C/c1ccc([N+](=O)[O-])o1,FURALTADONE,324.29,0.67,0.0,8.0,5.0,110.65,1.0,23.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL1189780,O=C(O)c1ccc2c(c1)CCC(Cn1ccnc1)C2,NAFAGREL,256.3,2.39,1.0,3.0,3.0,55.12,2.0,19.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL1190119,C[N+](C)(C)CCOC(c1ccccc1)c1ccccc1,MEFENIDRAMIUM,270.4,3.5,0.0,1.0,6.0,9.23,2.0,20.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL1190262,CCCCCCCCNC(=N)NC(=N)NCc1ccc(Cl)c(Cl)c1,OLANEXIDINE,372.34,4.49,5.0,2.0,9.0,83.79,1.0,24.0,0,,,,,high,,,,medium,,low,medium,,[]
CHEMBL1190737,Cc1cc(/C=C/c2ccccc2OCC(O)CNC(C)(C)C)on1,ISOXAPROLOL,330.43,3.28,2.0,5.0,7.0,67.52,2.0,24.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL1190753,CN(C)C1CC(c2ccccc2)c2ccccc21,DIMEFADANE,237.35,3.82,0.0,1.0,2.0,3.24,2.0,18.0,0,,,,,medium,,,,low,,medium,low,,[]
CHEMBL1191989,OCCN1CCN(CCCN2c3cc(C(F)(F)F)ccc3Sc3sccc32)CC1,FLUTIZENOL,443.56,4.37,1.0,6.0,6.0,29.95,2.0,29.0,0,,,,,high,,,,high,,medium,medium,,[]
CHEMBL1192491,OC1(c2cccc(Cl)c2)C2=NCCCN2c2ccccc21,CICLAZINDOL,298.77,3.2,1.0,3.0,1.0,35.83,2.0,21.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL1192517,CNCCCCOc1ccccc1Cc1ccccc1,BIFEMELANE,269.39,3.66,1.0,2.0,8.0,21.26,2.0,20.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL1192519,O=C(O)CN1C(=O)[C@@H](N[C@@H](CCc2ccccc2)C(=O)O)CCc2ccccc21,BENAZEPRILAT,396.44,2.09,3.0,4.0,8.0,106.94,2.0,29.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL1192913,COc1ccc(CCN(C)CCCN2Cc3cc(OC)c(OC)cc3C2=O)cc1OC,FALIPAMIL,428.53,3.24,0.0,6.0,11.0,60.47,2.0,31.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL1193886,CS(=O)(=O)Nc1ccc(OC[C@@H](O)CNCCOc2ccc(-n3ccnc3)cc2)cc1,ERSENTILIDE,446.53,1.65,3.0,8.0,12.0,114.71,3.0,31.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL1194287,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,CHLOROPYRAMINE,289.81,3.3,0.0,3.0,6.0,19.37,2.0,20.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL1195136,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](OC(=O)CN)CC4)c3)c2C1,SNX 5422,521.54,3.37,3.0,8.0,6.0,142.33,2.0,37.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL1195210,CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC,ALEXIDINE,508.8,4.26,10.0,4.0,19.0,167.58,0.0,36.0,0,,,,,high,,,,high,,low,medium,,[]
CHEMBL1195301,COCCC1CC2CN3CCc4c([nH]c5ccccc45)C(C(=O)OC)(C2)C13,ZOLUNICANT,368.48,2.88,1.0,4.0,4.0,54.56,2.0,27.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL1197091,O=C(CC1NCCCC1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O,HALOFUGINONE,414.69,1.88,2.0,6.0,4.0,84.22,2.0,24.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL1197564,O=C1Cc2ccccc2C(=C2CCNCC2)c2ccsc21,NORKETOTIFEN,295.41,3.67,1.0,3.0,0.0,29.1,2.0,21.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL1197578,CCOC(=O)c1cnc2cc(OCC3CC3)c(OCC3CC3)cc2c1O,CYPROQUINATE,357.41,3.69,1.0,6.0,8.0,77.88,2.0,26.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL1198855,CC(C)(CC1Cc2ccccc2C1)NC[C@@H](O)COc1cc(CCC(=O)O)cc(F)c1F,RONACALERET,447.52,3.9,3.0,4.0,11.0,78.79,2.0,32.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL1199480,CCCCCCCCN=c1ccn(CCCCCCCCCCn2ccc(=NCCCCCCCC)cc2)cc1,OCTENIDINE,550.92,9.63,0.0,4.0,25.0,34.58,2.0,40.0,0,,,,,high,,,,high,,medium,high,,[]
CHEMBL1200502,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O.O,AZITHROMYCIN MONOHYDRATE,767.01,1.9,5.0,14.0,7.0,180.08,0.0,52.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL1201362,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,CLOBETASOL,410.91,3.14,2.0,4.0,2.0,74.6,0.0,28.0,0,,,,,high,,,,medium,,low,medium,,[]
CHEMBL1201365,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,RAMIPRILAT,388.46,1.9,3.0,4.0,8.0,106.94,1.0,28.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL1201368,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)O,PERINDOPRILAT,340.42,1.46,3.0,4.0,7.0,106.94,0.0,24.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL1201379,O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,FLUPROSTENOL,458.47,3.56,4.0,5.0,11.0,107.22,1.0,32.0,0,,,,,high,,,,medium,,low,medium,,[]
CHEMBL1201387,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,TRANDOLAPRILAT,402.49,2.29,3.0,4.0,8.0,106.94,1.0,29.0,0,,,,,medium,,,,medium,,low,low,,[]
CHEMBL1201388,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,FLUDROCORTISONE,380.46,1.87,3.0,5.0,2.0,94.83,0.0,27.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL1201391,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,TENIVASTATIN,436.59,4.11,3.0,5.0,10.0,104.06,0.0,31.0,0,,,,,high,,,,high,,low,medium,,[]
CHEMBL1201392,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,FLUMETHASONE,410.46,1.84,3.0,5.0,2.0,94.83,0.0,29.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL1201405,COc1cc2c(cc1OC)CN(C(=O)[C@H](C)N[C@@H](CCc1ccccc1)C(=O)O)[C@H](C(=O)O)C2,MOEXIPRILAT,470.52,2.11,3.0,6.0,10.0,125.4,2.0,34.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL1201407,CCCCCCCC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,UNOPROSTONE,382.54,4.26,3.0,4.0,15.0,94.83,0.0,27.0,0,,,,,high,,,,medium,,low,medium,,[]
CHEMBL1202348,Cc1cc(-c2ccccc2)n[n+](CCCC(=O)O)c1N.[Cl-],FAMIRAPRINIUM CHLORIDE,307.78,1.79,2.0,3.0,5.0,80.09,2.0,20.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL1204686,O=C(O)C1(CCCCCc2ccc(Cl)cc2)CO1,CLOMOXIR,268.74,3.3,1.0,2.0,7.0,49.83,1.0,18.0,0,,,,,medium,,,,medium,,low,low,,[]
CHEMBL1205532,O=C(O)CCCCc1ccc(CCCc2ccccc2)s1,EPROVAFEN,302.44,4.72,1.0,2.0,9.0,37.3,2.0,21.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL1206245,COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(OP(=O)(O)O)c2)c(OC)c1,BRICICLIB,474.42,2.78,2.0,8.0,10.0,137.82,2.0,31.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL1206833,CCCc1c(OCCCC/C=C\C=C\[C@H](Sc2ccc3c(=O)cc(C(=O)O)oc3c2)[C@H](O)c2cccc(C(F)(F)F)c2)ccc(C(C)=O)c1O,IRALUKAST,710.77,8.93,3.0,8.0,16.0,134.27,4.0,50.0,0,,,,,high,,,,high,,high,high,,[]
CHEMBL1207366,O=C(O)C1C/C(=C2/CCN(c3ccccc3)C2=O)c2ccc(Cl)cc2N1,GW468816,368.82,3.8,2.0,3.0,2.0,69.64,2.0,26.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL1207444,CO[C@@H]1[C@@H](O)[C@H](C)[C@@](O)(CC(=O)O)O[C@H]1[C@H](C)[C@H]1O[C@@]2(CC[C@@](C)([C@H]3CC[C@@](C)([C@@H]4O[C@@H]([C@H]5O[C@](C)(O)[C@H](C)C[C@@H]5C)C[C@@H]4O[C@H]4CC[C@H](OC)[C@@H](C)O4)O3)O2)C[C@H](O)[C@H]1C,SEMDURAMICIN,873.09,4.04,5.0,15.0,11.0,210.52,0.0,61.0,0,,,,,high,,,,high,,low,medium,,[]
CHEMBL1207579,CCCc1c2nc(C(=O)O)cc(NC)c2cc2c(=O)cc(C(=O)O)oc12,MINOCROMIL,356.33,2.73,3.0,6.0,5.0,129.73,3.0,26.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL1207907,CC(C)(CS(=O)(=O)O)N(Cl)Cl,AURICLOSENE,222.09,1.26,1.0,3.0,3.0,57.61,0.0,11.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL1208017,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@]1(C)[C@@H](O)C[C@@H]1[C@@]3(C)CC[C@@H](O)C[C@H]3C[C@@H](O)[C@@]21C,CHOLATE,422.61,3.84,4.0,4.0,4.0,97.99,0.0,30.0,0,,,,,high,,,,medium,,low,medium,,[]
CHEMBL1208572,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,SALINOMYCIN,751.01,6.19,4.0,10.0,12.0,161.21,0.0,53.0,0,,,,,high,,,,high,,low,high,,[]
CHEMBL1208640,Cc1ncc(COP(=O)(O)O)c(CN(CCN(CC(=O)O)Cc2c(COP(=O)(O)O)cnc(C)c2O)CC(=O)O)c1O,FODIPIR,638.46,0.2,8.0,12.0,17.0,280.84,2.0,42.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL1208829,COc1c(NC(=O)C(=O)c2ccc(OCCN3CCOCC3)c3ccccc23)cc(C(C)(C)C)cc1NS(C)(=O)=O,ITX-5061,583.71,4.05,2.0,8.0,10.0,123.27,3.0,41.0,0,,,,,high,,,,high,,medium,medium,,[]
CHEMBL1209734,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(N[C@@H](C)C(=O)OCC(C)(C)C)Oc2cccc3ccccc23)[C@@H](O)[C@@]1(C)O,BMS-986094,658.65,3.35,4.0,14.0,11.0,202.4,4.0,46.0,0,,,,,high,,,,medium,,high,medium,,[]
CHEMBL1210954,CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,BALOFLOXACIN,389.43,2.37,2.0,6.0,5.0,83.8,2.0,28.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL1213033,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,APRINDINE,322.5,4.39,0.0,2.0,8.0,6.48,2.0,24.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL1213251,CC(Cc1ccccc1)NCc1ccccc1Cl,CLOBENZOREX,259.78,4.06,1.0,1.0,5.0,12.03,2.0,18.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL1213257,Oc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1CN1CCCC1,AMOPYROQUINE,353.85,4.93,2.0,4.0,4.0,48.39,3.0,25.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL1213352,C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,PINAZEPAM,308.77,3.16,0.0,2.0,2.0,32.67,2.0,22.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL1213353,CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C.[Br-],PRIFINIUM BROMIDE,386.38,5.14,0.0,0.0,4.0,0.0,2.0,23.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL1213365,O=C1NC(=O)C(C(=O)Nc2ccc(Cl)cc2)c2ccccc21,TESICAM,314.73,2.33,2.0,3.0,2.0,75.27,2.0,22.0,0,,,,,medium,,,,medium,,medium,low,,[]
CHEMBL1213420,CN1c2c(oc(=O)n(-c3ccccn3)c2=O)-c2ccccc2S1(=O)=O,DROXICAM,357.35,0.99,0.0,7.0,1.0,102.48,3.0,25.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL1213460,CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O,ETHYL LOFLAZEPATE,360.77,3.2,1.0,4.0,3.0,67.76,2.0,25.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL1213592,CC1(C)N=C(N)N=C(N)N1OCc1ccc(Cl)c(Cl)c1,CLOCIGUANIL,316.19,2.11,2.0,6.0,3.0,89.23,1.0,20.0,0,,,,,medium,,,,medium,,low,low,,[]
CHEMBL1213633,CON,METHOXYAMINE,47.06,-0.49,1.0,2.0,0.0,35.25,0.0,3.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL1214186,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C[C@@H](N)CC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,SINEFUNGIN,381.39,-2.06,6.0,11.0,7.0,208.65,2.0,27.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL1214192,CCC1(C)CC(=O)NC(=O)C1,BEMEGRIDE,155.2,0.84,1.0,2.0,1.0,46.17,0.0,11.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL1214827,CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,ONALESPIB,409.53,3.12,2.0,5.0,4.0,67.25,2.0,30.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL1215661,N#Cc1c[nH]c2c(C(=O)N3CCN(CCc4ccc(F)cc4)CC3)cccc12,PRUVANSERIN,376.44,3.18,1.0,3.0,4.0,63.13,3.0,28.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL1215923,O=C(O)Cc1cccc(-c2cc(CCCCCCc3ccc(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)c(-c4cccc(CC(=O)O)c4)c3)ccc2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)c1,BIMOSIAMOSE,862.92,1.98,10.0,14.0,19.0,273.36,4.0,62.0,0,,,,,low,,,,low,,high,low,,[]
CHEMBL1229093,COC1=C(OC)C(=O)C(CCCCCCCCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)=C(C)C1=O,MITOQUINONE CATION,583.73,7.46,0.0,4.0,16.0,52.6,3.0,42.0,0,,,,,high,,,,high,,medium,high,,[]
CHEMBL1229214,CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C,PRIFINIUM,306.47,5.14,0.0,0.0,4.0,0.0,2.0,23.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL1229569,COc1ccc(C2CNC(=O)NC2)cc1O[C@H]1C[C@@H]2CC[C@H]1C2,ATIZORAM,316.4,2.66,2.0,3.0,4.0,59.59,1.0,23.0,0,,,,,medium,,,,medium,,low,low,,[]
CHEMBL1230065,CCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,BMS-582949,406.49,3.12,3.0,6.0,7.0,100.42,3.0,30.0,0,,,,,high,,,,medium,,medium,medium,,[]
CHEMBL1230158,Cc1c(CC(=O)O)sc2ccc(Cl)cc12,TIANAFAC,240.71,3.49,1.0,2.0,2.0,37.3,2.0,15.0,0,,,,,medium,,,,low,,medium,low,,[]
CHEMBL1230165,O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12,SILMITASERTIB,349.78,4.88,2.0,4.0,3.0,75.11,4.0,25.0,0,,,,,high,,,,medium,,high,medium,,[]
CHEMBL1230222,Cc1cc(O)ccc1Cl,CHLOROCRESOL,142.59,2.35,1.0,1.0,0.0,20.23,1.0,9.0,0,,,,,low,,,,low,,low,low,,[]
CHEMBL1230227,C[C@@H]1O[C@@H](O[C@@H]2[C@H](C)O[C@@H](O[C@H]3C[C@](O)(C(=O)CO)Cc4c(O)c5c(c(O)c43)C(=O)c3ccccc3C5=O)C[C@@H]2O)C[C@H](N)[C@@H]1O,SABARUBICIN,643.64,-0.13,7.0,14.0,6.0,235.53,2.0,46.0,0,,,,,low,,,,low,,medium,low,,[]
CHEMBL1230575,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O,MENAQUINONE 7,649.02,14.1,0.0,2.0,20.0,34.14,1.0,48.0,0,,,,,high,,,,high,,low,high,,[]
