canonical_smiles,primary_drug,approved,approval_status,max_clinical_phase
CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CCOC(=O)[C@@H](N)C(C)C)Cn1cnc2c(=O)[nH]c(N)nc21,VALOMACICLOVIR STEARATE,0,Phase II,2.0
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@]2(NC=O)C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@@H]32)c2ccc(O)c(O)c2)C(=O)C1=O,FOMIDACILLIN,0,Phase II,2.0
CCCCCCN(Cc1ccc(CC(C)(C)C)cc1)C(Nc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)=C1C(=O)OC(C)(C)OC1=O,ELDACIMIBE,0,Phase II,2.0
O=C1C(N2CCCCC2)CCN1c1ccccc1,FELIPYRINE,0,Phase II,2.0
CC[C@@]1(OC(=O)[C@@H](NC(=O)[C@H](Cc2c[nH]cn2)NC(=S)Nc2ccc(O[C@H]3O[C@@H](C)[C@@H](O)[C@@H](OC)[C@@H]3O)cc2)C(C)C)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,AFELETECAN,0,Phase II,2.0
CC(C)=CCSC[C@H](N)C(=O)O,PRENISTEINE,0,Phase II,2.0
CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)O[C@H](C)OC(=O)OCC)O1,ITROCINONIDE,0,Phase II,2.0
CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6CCC[N+]6(C)C)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12.COS(=O)(=O)[O-],ROXOLONIUM METILSULFATE,0,Phase II,2.0
CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12.CS(=O)(=O)O,IBUTAMOREN MESYLATE,0,Phase II,2.0
C[N+](C)(C)CCO.O=C([O-])C(O)C(O)C(=O)O,CHOLINE BITARTRATE,1,Phase III,3.0
CC(=O)N[C@@H]([C@@H](O)[C@H](O)[C@H](O)CO)[C@@H](O)CC(=O)C(=O)O,ACENEURAMIC ACID,1,Phase III,3.0
C[N+]1(CC2CC2)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.[Br-],CIMETROPIUM BROMIDE,1,Phase III,3.0
CC1=CC(=O)C=C2CC[C@@H]3[C@H](CC[C@]4(C)C(=O)CC[C@@H]34)[C@@]12C,ATAMESTANE,1,Phase III,3.0
[C],"CHARCOAL, ACTIVATED",1,Phase III,3.0
CCN(CC)CCCNCc1cc(Cl)c2cccnc2c1O.Cl,CLAMOXYQUIN HYDROCHLORIDE,1,Phase III,3.0
CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1.Cl,ATRASENTAN HYDROCHLORIDE,1,Phase III,3.0
CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1,ETIFOXINE,1,Phase III,3.0
COc1ccnc(C[S+]([O-])c2nc3cc(-n4cccc4)ccc3[nH]2)c1C,ILAPRAZOLE,1,Phase III,3.0
C=C(C#N)C(=O)OC,MECRYLATE,1,Phase III,3.0
[15OH2],WATER O 15,1,Phase III,3.0
CC(C)[C@H](N)C(=O)O[C@@H]1C[C@@H](n2ccc(N)nc2=O)O[C@H]1CO,VALTORCITABINE,0,Phase II,2.0
CCCc1ncc(C(=O)O)s1,TIZOPROLIC ACID,0,Phase II,2.0
O=C(O)Cc1c(-c2ccccc2)nn(-c2ccccc2)c1-c1ccccc1,TRIFEZOLAC,0,Phase II,2.0
CCOC(=O)N(c1cccc(C(=O)c2ccccc2)c1)S(=O)(=O)C(F)(F)F,TRIFLUMIDATE,0,Phase II,2.0
CN(C)CCCN1c2ccccc2CCc2ccc(C#N)cc21,CIANOPRAMINE,0,Phase II,2.0
O=C(CCn1nnc(-c2cccc(Br)c2)n1)N1CCCCC1,BROPERAMOLE,0,Phase II,2.0
O=C(c1cccnc1)N1CCOCC1,NICOPHOLINE,0,Phase II,2.0
O=[N+]([O-])c1ccc(/C=[N+](/[O-])CCO)o1,NIFURATRONE,0,Phase II,2.0
CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,CLOFEXAMIDE,0,Phase II,2.0
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@H](O)[C@H]3C[C@@H]12,DEMECYCLINE,0,Phase II,2.0
CCCOC(=O)c1cncn1C(C)c1ccccc1,PROPOXATE,0,Phase II,2.0
NC(=O)CN1C(=O)C(c2ccccc2)c2ccccc21,DOLIRACETAM,0,Phase II,2.0
CC(=O)OCC(=O)[C@@]1(OC(C)=O)CC[C@H]2[C@@H]3C[C@@H](F)C4=CC(=O)C(Br)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,HALOPREDONE ACETATE,0,Phase II,2.0
O=C(c1ccccc1)N1CC2COCC2C1,OCTAZAMIDE,0,Phase II,2.0
CCN(C)C(C)C=C(c1cccs1)c1cccs1,ETHYLMETHYLTHIAMBUTENE,0,Phase II,2.0
CC(C)C1CCC(C)C(c2ccc(O)cc2)C1,MENFEGOL,0,Phase II,2.0
Cc1cc(OCCC[N+](C)(C)Cc2ccc(Br)cc2)c(C(C)C)cc1Cl.[Cl-],HALOPENIUM CHLORIDE,0,Phase II,2.0
C/C=C/C(=O)N(CCC)C(CC)C(=O)N(C)C,CROPROPAMIDE,0,Phase II,2.0
O=C(N/N=C/C=C/c1ccc([N+](=O)[O-])o1)c1ccc([N+](=O)[O-])s1,NIFURZIDE,0,Phase II,2.0
C/C=C(\C)c1ccc(OC(C)=O)cc1,FENABUTENE,0,Phase II,2.0
CCCNC(=O)C(C)Nc1ccc(OCC)cc1,PROPETAMIDE,0,Phase II,2.0
C/C(=C(/CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,BENTIAMINE,0,Phase II,2.0
O=C1N=C(NC2CC2)OC1c1ccccc1,CYCLAZODONE,0,Phase II,2.0
Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)n[nH]1,MEPIPRAZOLE,0,Phase II,2.0
CCCC(=O)O[C@]1(C(C)=O)CCC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,DOMOPREDNATE,0,Phase II,2.0
CCOC(=O)C1(c2ccccc2)CCN(CC(O)c2ccccc2)CC1,OXPHENERIDINE,0,Phase II,2.0
COC(C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccc(Cl)c(Cl)c1,CLOMETOCILLIN,0,Phase II,2.0
CC(C)NC(=O)OC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,CARPERONE,0,Phase II,2.0
O=C1CN(/N=C/C=C/c2ccc([N+](=O)[O-])o2)C(=O)N1CO,NIFURMAZOLE,0,Phase II,2.0
CC(C(=O)O)c1ccc(-c2cn3ccccc3n2)cc1,MIROPROFEN,0,Phase II,2.0
CCC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,PROCINONIDE,0,Phase II,2.0
Nc1c(-c2cccc(C(F)(F)F)c2)nsc1C(=O)O,AMFLUTIZOLE,0,Phase II,2.0
CCOC1c2ccccc2C(=O)N(C)c2ccccc21,ETAZEPINE,0,Phase II,2.0
CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cn2)CC1,FANDOFLOXACIN,0,Phase II,2.0
CCOC(=O)NNc1ccc(N(CC)CC(C)O)nn1,CADRALAZINE,0,Phase II,2.0
CCOC(=O)C(CC)(C(=O)NCCN(CC)CC)c1ccccc1,FENALAMIDE,0,Phase II,2.0
CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2N(C(=O)NC)C1=O,ETHYL CARFLUZEPATE,0,Phase II,2.0
CC(=O)Nc1c(Br)c(C(=O)O)c(Br)c(C(=O)NCCO)c1Br,BROXITALAMIC ACID,0,Phase II,2.0
O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].[Ca+2].[Ca+2].[Ca+2],"CALCIUM PHOSPHATE, TRIBASIC",0,Phase II,2.0
CCCCCCCC/C=C/CCCCCCCCN.F,DECTAFLUR,0,Phase II,2.0
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.[Br-],METHYLBENACTYZIUM BROMIDE,0,Phase II,2.0
C[C@]12CC[C@H]3[C@@H](CCC4=C(Cl)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,CLOSTEBOL,0,Phase II,2.0
Cc1ccc(N2CCNCC2)c(S(=O)(=O)O)c1,CALDARET,0,Phase II,2.0
CCN(CC)C(C)C=C(c1cccs1)c1cccs1,DIETHYLTHIAMBUTENE,0,Phase II,2.0
CCCCCCCCCCCCCCCCCCN(CCO)CCCN(CCO)CCO.F.F,OLAFLUR,0,Phase II,2.0
COc1cc(NC(C)CCCN/C(C)=C2\CCOC2=O)c2ncccc2c1,BULAQUINE,0,Phase II,2.0
CC(=O)OC(C)C(=O)OCC[N+](C)(C)C.CC(=O)OC(C)C(=O)OCC[N+](C)(C)C.O=S(=O)([O-])c1cccc2c(S(=O)(=O)[O-])cccc12,ACLATONIUM NAPADISILATE,0,Phase II,2.0
CC(C)(Oc1ccc(C(O)c2ccc(Cl)cc2)cc1)C(=O)O,FENIROFIBRATE,0,Phase II,2.0
CC(C)(Oc1ccc(Cl)cc1)C(=O)OC(COC(=O)c1cccnc1)COC(=O)c1cccnc1,BINIFIBRATE,0,Phase II,2.0
C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-],BENZOPYRRONIUM BROMIDE,0,Phase II,2.0
C/C=C/C=N\NC(=O)c1ccncc1,CROTONIAZIDE,0,Phase II,2.0
C/C(=C1\CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,CYCOTIAMINE,0,Phase II,2.0
CCCCCCCCCCCCCCCCCCCCCC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,ENOCITABINE,0,Phase II,2.0
CN(C)CCOC(=O)CCC1CCCCC1,CYPRODENATE,0,Phase II,2.0
CC(=O)Oc1c(Br)cc(Cl)cc1C(=S)Nc1ccc(Br)cc1,BROTIANIDE,0,Phase II,2.0
COc1ccc(C(=O)/C(Br)=C\C(=O)O)cc1,BROMEBRIC ACID,0,Phase II,2.0
C[S+]([O-])CC(=O)c1ccccn1,OXISURAN,0,Phase II,2.0
O=C(O)CC(C(=O)O)C(P(=O)(O)O)P(=O)(O)O,BUTEDRONIC ACID,0,Phase II,2.0
O=C1CN(/N=C/c2ccc(-c3ccc(Cl)c(Cl)c3)o2)C(=O)N1,CLODANOLENE,0,Phase II,2.0
Cc1cccc(C)c1N(CCCc1cccnc1)C(=O)[C@@H](C)N,MILACAINIDE,0,Phase II,2.0
CCCCCCCCCCCC(=O)N(C)CC[N+](C)(C)CC(=O)Nc1ccccc1.[Cl-],DOFAMIUM CHLORIDE,0,Phase II,2.0
CCN1C(=O)c2ccccc2C1Nc1ccc(OCCN2CCCCC2)cc1,ETOMIDOLINE,0,Phase II,2.0
Cc1cc(C)[n+]([N-]C(=O)c2ccc(Cl)c(S(N)(=O)=O)c2)c(C)c1,BESULPAMIDE,0,Phase II,2.0
CC(C)=C[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,BIORESMETHRIN,0,Phase II,2.0
CCOS(=O)(=O)c1cc(C(C)(C)C)cc2cc(C(C)(C)C)ccc12,ETHYL DIBUNATE,0,Phase II,2.0
CCCCc1ccc(Nc2ncccc2C(=O)O)cc1,BUTANIXIN,0,Phase II,2.0
Cc1cccc(C)c1NC(=O)C1CCCCN1CCO,DROXICAINIDE,0,Phase II,2.0
Cc1cc(O)c(C(C)C)cc1/N=N/c1ccc(S(=O)(=O)c2ccc(/N=N/c3cc(C(C)C)c(O)cc3C)cc2)cc1,DIATHYMOSULFONE,0,Phase II,2.0
CN1CCCC(C(=O)N2c3ccccc3NC(=O)c3cccnc32)C1,RISPENZEPINE,0,Phase II,2.0
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3=CC[C@@]21C,ANECORTAVE ACETATE,1,Phase III,3.0
N=C(/N=C(/N)NP(=O)(O)O)NCc1ccccc1,BENFOSFORMIN,0,Phase II,2.0
Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NN3CCCCCC3)cc2)no1,GLISOXEPIDE,0,Phase II,2.0
O=C(CCCl)NCCc1ccccc1,FENACLON,0,Phase II,2.0
COS(=O)(=O)[O-].C[N+]1(CCC(C2=CCCCC2)c2ccccc2)CCCCC1,FENCLEXONIUM METILSULFATE,0,Phase II,2.0
CC(C)(Oc1ccc(Cl)cc1)C(=O)[O-].CC(C)(Oc1ccc(Cl)cc1)C(=O)[O-].[Ca+2],CALCIUM CLOFIBRATE,0,Phase II,2.0
CC(=O)OCC(=O)Nc1cc(C#N)cc(NC(=O)COC(C)=O)c1Cl,ACREOZAST,0,Phase II,2.0
CCCC[N+](C)(C)c1c(C)n(C)n(-c2ccccc2)c1=O.[I-],BUTOPYRAMMONIUM IODIDE,0,Phase II,2.0
COCCCN1CCN(c2ccccc2OC)CC1,DIMETHOLIZINE,0,Phase II,2.0
C[C@@H](Cc1ccccc1)N(C)C,DIMETAMFETAMINE,0,Phase II,2.0
COc1ccccc1OCCOCCOCCN1CCCCC1,GUAIAPATE,0,Phase II,2.0
CC(C)=CC(=O)O[C@H]1CC[C@]2(C=O)[C@H]3CC[C@]4(C)[C@@H](c5ccc(=O)oc5)CC[C@]4(O)[C@@H]3CC[C@]2(O)C1,ACRIHELLIN,0,Phase II,2.0
CCCCc1ccc(C(N)=O)nc1,BUPICOMIDE,0,Phase II,2.0
CCC(C)NCC(O)c1ccc(N)cc1,AMITEROL,0,Phase II,2.0
CCN(CC)CCO/N=C(/c1ccco1)c1ccc(OC)c(Cl)c1Cl,DICLOFURIME,0,Phase II,2.0
CN1CCc2cc(Cl)c(O)cc2[C@@H](c2cccc3c2OCC3)C1,ODAPIPAM,0,Phase II,2.0
O=C1NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2,MOSAPRAMINE,0,Phase II,2.0
CCNc1nsc2ccccc12,ETISAZOLE,0,Phase II,2.0
CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](/N=C/N3CCCCCC3)[C@H]2SC1(C)C,BACMECILLINAM,0,Phase II,2.0
C=CCNCCC(OC)(c1ccccc1)c1ccccc1,ALIMADOL,0,Phase II,2.0
CN(C)NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,ALIPAMIDE,0,Phase II,2.0
CCCCCCCCCC[N+](C)(C)CCOC(=O)C12CC3CC(CC(C3)C1)C2.[Br-],AMANTANIUM BROMIDE,0,Phase II,2.0
CCC(=O)O[C@@H]1C=C2CC[C@@H]3[C@H](CC[C@]4(C)[C@@H](OC(=O)CC)CC[C@@H]34)C2CC1,BOLANDIOL DIPROPIONATE,0,Phase II,2.0
OCCOCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,DECLOXIZINE,0,Phase II,2.0
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,FAZARABINE,0,Phase II,2.0
COS(=O)(=O)[O-].COc1cc(N)cn[n+]1-c1ccccc1,AMEZINIUM METILSULFATE,0,Phase II,2.0
Nc1ccc(C(=O)OCC(O)CO)cc1,LISADIMATE,0,Phase II,2.0
C[C@H](N)C(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(OC(=O)N(CCCl)CCCl)ccc4[C@H]3CC[C@]12C,ALESTRAMUSTINE,0,Phase II,2.0
C[C@]12C[C@H](O)[C@@H](N)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,AMAFOLONE,0,Phase II,2.0
CN(C)CC1=Cc2ccccc2Sc2ccccc21,DAMOTEPINE,0,Phase II,2.0
O=C(CCBr)N1CC[N+]2(CC1)CC[N+]1(CCN(C(=O)CCBr)CC1)CC2.[Cl-].[Cl-],DIBROSPIDIUM CHLORIDE,0,Phase II,2.0
CC1(C)CC(C)(C)CC(C)(N)C1.CS(=O)(=O)O,NERAMEXANE MESYLATE,1,Phase III,3.0
O=C(Oc1ccc2c(c1)CCCN2C(=O)C(Cl)Cl)c1ccco1,QUINFAMIDE,1,Phase III,3.0
O=P(NCCCl)(NCCCl)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,GLUFOSFAMIDE,1,Phase III,3.0
CN(CC(O)CO)C(=O)c1c(I)c(NC(=O)C(CO)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,IOBITRIDOL,1,Phase III,3.0
CN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,IOMEPROL,1,Phase III,3.0
COc1ccc(S(=O)(=O)N(Cc2ccc3c(c2)OCO3)[C@H](CCCNC(=O)OCc2ccccc2Br)C(=O)NO)cc1,ChEMBL_CHEMBL21073,0,Preclinical,0.0
COc1cc(O)c(C(=O)Nc2nc(C(=O)NCCN(C(C)C)C(C)C)cs2)cc1OC.Cl.O.O.O,ACOTIAMIDE HYDROCHLORIDE,1,Phase III,3.0
CC(C)C(=O)O[C@@H](OC(=O)NC[C@H](CC(=O)O)c1ccc(Cl)cc1)C(C)C,ARBACLOFEN PLACARBIL,1,Phase III,3.0
CCN(CC)CCN1C(=O)c2c(c3c4cccc(Cl)c4n([C@@H]4O[C@H](CO)[C@@H](OC)[C@H](O)[C@H]4O)c3c3[nH]c4c(Cl)cccc4c23)C1=O,BECATECARIN,1,Phase III,3.0
Cl.N[C@@H](CCC(=O)N[C@@H](CS(=O)(=O)CCOP(=O)(N(CCCl)CCCl)N(CCCl)CCCl)C(=O)N[C@@H](C(=O)O)c1ccccc1)C(=O)O,CANFOSFAMIDE HYDROCHLORIDE,1,Phase III,3.0
CC(C)(C)[N+]([O-])=Cc1ccc(S(=O)(=O)[O-])cc1S(=O)(=O)[O-].[Na+].[Na+],DISUFENTON SODIUM,1,Phase III,3.0
Cl.Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,ENZASTAURIN HYDROCHLORIDE,1,Phase III,3.0
O=S(=O)([O-])CCCS(=O)(=O)[O-].[Na+].[Na+],EPRODISATE DISODIUM,1,Phase III,3.0
CN1CCN2c3ncccc3Cc3ccccc3[C@H]2C1.O=C(O)/C=C\C(=O)O,ESMIRTAZAPINE MALEATE,1,Phase III,3.0
C[C@H](CN(C(=O)c1ccc(C#N)cc1)c1ccccn1)N1CCN(c2cccc3c2OCCO3)CC1.Cl,LECOZOTAN HYDROCHLORIDE,1,Phase III,3.0
CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21.O=P(O)(O)O.O=P(O)(O)O,MOTESANIB DIPHOSPHATE,1,Phase III,3.0
COC1=CC(c2cc3ccccc3[nH]2)=N/C1=C\c1[nH]c(C)cc1C.CS(=O)(=O)O,OBATOCLAX MESYLATE,1,Phase III,3.0
CONC(=N)c1ccc(-c2ccc(-c3ccc(C(=N)NOC)cc3)o2)cc1.O=C(O)/C=C\C(=O)O,PAFURAMIDINE MALEATE,1,Phase III,3.0
Cl.N=C(N)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,TARIBAVIRIN HYDROCHLORIDE,1,Phase III,3.0
C1CCC2(C1)[C@H]1CN(CC3CC3)C[C@@H]2CN(CC2CC2)C1.C1CCC2(C1)[C@H]1CN(CC3CC3)C[C@@H]2CN(CC2CC2)C1.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O,TEDISAMIL SESQUIFUMARATE,1,Phase III,3.0
COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C.O=C(O)/C=C\C(=O)O,VICRIVIROC MALEATE,1,Phase III,3.0
Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1,FLUTRIMAZOLE,1,Approved,4.0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,LYNESTRENOL,1,Phase III,3.0
CS(=O)(=O)Nc1cc2occ(NC=O)c(=O)c2cc1Oc1ccccc1,IGURATIMOD,1,Phase III,3.0
CCCC[C@H](C)C[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)O,LIMAPROST,1,Phase III,3.0
COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,ITOPRIDE,1,Phase III,3.0
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12,TEBIPENEM PIVOXIL,1,Phase III,3.0
O=C(Oc1ccccc1C(=O)O)c1cccs1,TENOSAL,0,Phase II,2.0
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1.Cl,TEMAFLOXACIN HYDROCHLORIDE,1,Approved,4.0
C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)C1CCCCC1.[Br-],OXYPYRRONIUM BROMIDE,0,Phase II,2.0
CCC[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)C[C@H](C)[C@]4(C)[C@H]3CC[C@@]21C,ROSTEROLONE,0,Phase II,2.0
OC(CO/N=C/c1ccc(Cl)cc1)CN1CCN(c2ccccc2Cl)CC1,PERACLOPONE,0,Phase II,2.0
O=C(CC1C2C=CC=CC2C(=O)N1c1ccc2ccc(Cl)nc2n1)N1CCC2(CC1)OCCO2,PAZINACLONE,0,Phase II,2.0
O=C(c1ccccc1)c1cc2c(cc1O)C(C(=O)O)CC2,OXINDANAC,0,Phase II,2.0
O=C1CC(c2cccc(Br)c2)C(=O)N1,BROSUXIMIDE,0,Phase II,2.0
CCCCCCCCCCCCCCCCCC(=O)NS(=O)(=O)c1ccc(N)cc1,STEARYLSULFAMIDE,0,Phase II,2.0
CC(C)=C/C(C)=N/Nc1nncc2ccccc12,BUDRALAZINE,0,Phase II,2.0
CC1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)O1,FURMETHOXADONE,0,Phase II,2.0
CC(=O)[C@H]1CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)C=C[C@@]4(C)[C@@H]3CC[C@]12C,TRENGESTONE,0,Phase II,2.0
ClCCN(CCCl)c1ccc2ccccc2c1,CHLORNAPHAZINE,0,Phase II,2.0
CC(C)Oc1ccc(C(=O)NS(=O)(=O)c2ccc(N)cc2)cc1,SULFAPROXYLINE,0,Phase II,2.0
CCS(=O)(=O)c1ccc(/C=N/NC(N)=S)cc1,SUBATHIZONE,0,Phase II,2.0
O=[32P]([O-])([O-])O.[Na+].[Na+],SODIUM PHOSPHATE P 32,1,Approved,4.0
CCCC(CC)C1(CC)C(=O)NC(=S)NC1=O,THIOTETRABARBITAL,0,Phase II,2.0
N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO,STILBAMIDINE ISETHIONATE,0,Phase II,2.0
OC[C@@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@H]1Cl,SUCRALOSE,1,Phase III,3.0
CC(SC(=O)c1cccs1)C(=O)NCC(=O)O,STEPRONIN,0,Phase II,2.0
CCN(CC)C(=O)N1CCN(CCCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)CC1,STACOFYLLINE,0,Phase II,2.0
CCN1CCCC1CNC(=O)C(O)(c1ccccc1)c1ccccc1,EPICAINIDE,0,Phase II,2.0
O=C(OCCn1ccnc1)c1ccccc1,ZIMIDOBEN,0,Phase II,2.0
CC(C)(C)c1ccc(OCC(O)COc2ccc(C(=O)O)cc2)cc1,TERBUFIBROL,0,Phase II,2.0
CC(C(=O)O)c1ccc(Oc2nccs2)cc1,ZOLIPROFEN,0,Phase II,2.0
CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N.Cl,BUCINDOLOL HYDROCHLORIDE,0,Phase II,2.0
CN(C)CC(=O)N1c2ccccc2Sc2ccccc21,DACEMAZINE,0,Phase II,2.0
CCc1ccc(/C(=C(\Br)c2ccccc2)c2ccccc2)cc1,BROPARESTROL,0,Phase II,2.0
CC(C)(OCc1nn(Cc2ccccc2)c2ccccc12)C(=O)O,BINDARIT,0,Phase II,2.0
O=C1NOCC1/N=C/c1ccc(/C=N/C2CONC2=O)cc1,TERIZIDONE,0,Phase II,2.0
CC(C)(C)c1ccc2c(S(=O)(=O)[O-])c(C(C)(C)C)ccc2c1.[Na+],SODIUM DIBUNATE,0,Phase II,2.0
O=C(OCCCS(=O)(=O)O)c1ccccc1O,SULPROSAL,0,Phase II,2.0
CC(Cc1ccccc1)N(C)Cc1ccco1,FURFENOREX,0,Phase II,2.0
O.O.O=P([O-])([O-])O.[Na+].[Na+],"SODIUM PHOSPHATE, DIBASIC",1,Approved,4.0
O=C([O-])c1cc(O)ccc1O.[Na+],SODIUM GENTISATE,0,Phase II,2.0
COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3O)C1c1ccccc1[N+](=O)[O-],SORNIDIPINE,0,Phase II,2.0
CCC1=C2CC[C@]3(C)[C@@H](OC(C)=O)CC[C@H]3[C@@H]2CCC1=O,INOCOTERONE ACETATE,0,Phase II,2.0
COCCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,SEMORPHONE,0,Phase II,2.0
O=P([O-])([O-])O.[Ca+2],"CALCIUM PHOSPHATE, DIBASIC",1,Approved,4.0
COc1ccc2c(c1)c(-c1ccccc1)nc(=O)n2CC1CC1,CIPROQUAZONE,0,Phase II,2.0
COc1cccc([C@@H](C)NCCCc2ccccc2Cl)c1.Cl,TECALCET HYDROCHLORIDE,0,Phase II,2.0
COC1CC(=C(c2cccs2)c2cccs2)C[N+](C)(C)C1.[Br-],TIMEPIDIUM BROMIDE,0,Phase II,2.0
CN(C)CC1COC2(O1)c1ccccc1COc1ccccc12,SPIROXEPIN,0,Phase II,2.0
CNCCON=c1c2ccccc2ccc2ccccc12,DEMEXIPTILINE,0,Phase II,2.0
c1cnc2c(c1)C(Cc1ccncc1)(Cc1ccncc1)c1cccnc1-2,SIBOPIRDINE,0,Phase II,2.0
CCCn1c(=O)c2ccccc2n2c(CN3CCCCC3)nnc12,BINIZOLAST,0,Phase II,2.0
O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1S,THIOSALAN,0,Phase II,2.0
O=[N+]([O-])OC[C@H](O[N+](=O)[O-])[C@@H](CO[N+](=O)[O-])O[N+](=O)[O-],ERYTHRITYL TETRANITRATE,0,Phase II,2.0
